NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
Wealthfront,51 to 200 Employees,"Palo Alto, CA",Investment Banking & Asset Management,4.4,5.0,4.4,4.2,4.1,4.5,4.4,See All 45 Reviews,"Wealthfront is a nextgen banking service. We help you manage your money for both your short-term and long-term goals by providing a Cash Account with checking features and high interest, best-in-class automated investment management, and free financial advice, anytime you want it. We entered into the banking space in a big way this year with the launch of our cash account that offers an interest rate 5x greater than the national average. We’ve been overwhelmed by the response and have grown nearly 100% this year already to manage nearly $20 billion in total client assets.

Our ultimate vision is to optimize and automate all of our clients’ finances and build what we call Self-Driving Money™️. We want clients to be able to automatically deposit their paycheck into their Wealthfront account, and let us take care of the rest — paying their bills, topping off their emergency fund or 401(k), and investing the rest based on their specific goals and lifestyle. Join us so you can help us turn this industry on its head and build a service that our clients don't just like, they love.",N/A
"Hack Reactor
Acquired by Galvanize",51 to 200 Employees,"San Francisco, CA",Education Training Services,4.4,N/A,4.4,4.0,4.0,3.5,3.9,See All 123 Reviews,"Hack Reactor is the CS degree for the 21st century. Over 12 intense weeks, students go from enthusiastic learners to full-stack Software Engineers. 99% of students are hired within 3 months of graduating at an average starting salary of $105,000.

Hack Reactor grads work everywhere from burgeoning startups to Fortune 500 companies, including Google, Facebook, LinkedIn and Uber.

Hack Reactor is located in San Francisco. We also offer an immersive online program unlike any online education available, making Hack Reactor available anywhere.

Our network of schools also includes MakerSquare (Austin, San Francisco, Los Angeles) and Telegraph Academy (Oakland).

We educate over 1,000 Software Engineers annually -- more than Stanford University, University of California, Berkeley and the California Institute of Technology, combined.",N/A
J.D. Mellberg Financial,51 to 200 Employees,"Tucson, AZ",Investment Banking & Asset Management,4.4,4.7,4.4,4.4,4.5,4.5,4.4,See All 220 Reviews,"J.D. Mellberg Financial specializes in safe financial retirement planning and wealth preservation. At Joshua David Mellberg LLC. , we help retirees and pre-retirees develop strategies tailored to their needs and goals since 2005. For the last 7 years, we’ve been an Inc. 500/5000 company. Josh Mellberg is proud to have had the opportunity to work with so many bright, intelligent individuals as they make plans for some of the best years of their lives.","Mission: Our mission is to help our clients achieve a financially secure and enjoyable retirement. Part of our philosophy centers around educating and informing regarding financial services, especially when they are related to retirement planning. We feel a better informed client is one that is more likely to succeed in achieving their long term goals."
"Classy
Hiring Surge",51 to 200 Employees,"San Diego, CA",Computer Hardware & Software,4.4,4.2,4.5,4.4,4.0,3.9,4.1,See All 211 Reviews,"Classy is a B Corp Certified social enterprise that helps nonprofit organizations maximize their impact through a suite of world-class, online fundraising tools to accelerate social impact around the world. Based in San Diego, CA and trusted by organizations of all sizes, from the fastest-growing nonprofits to some of the world's largest social organizations, nonprofits use Classy’s platform to raise money, engage their communities, and advance their missions. Since 2011, Classy has powered tens of millions of donations from over 190 countries and raised over $2.5 billion for social good. Classy also hosts the Collaborative conference and the Classy Awards to spotlight the innovative work nonprofits are implementing around the globe. For more information, visit www.classy.org or follow Classy on Twitter @Classy.",N/A
TargetCW,51 to 200 Employees,"San Diego, CA",Staffing & Outsourcing,4.4,4.4,4.6,4.6,4.3,4.0,4.2,See All 149 Reviews,"TargetCW specializes in contingent workforce management and optimization. Through a team of dynamic and experienced professionals, TargetCW specializes in payrolling temporary workers and contractors already identified by our clients. Our dedication to customer service and focus on utilizing technology for streamlining processes is at the core of TargetCW.

Voted ""Best Place To Work in San Diego"" 5 years in a row, our culture has played a big role in the success of our company. Outside of fun perks like company retreats, pool parties, happy hours and ping pong, our goal has always been to maintain a “small company” atmosphere even as we grow and expand. If you visit our corporate headquarters you will see smiles, hear laughs, and watch four-legged friends running around. It won't take long to realize that we sincerely care about our employees' and clients' happiness before everything else.",N/A
DivIHN Integration,51 to 200 Employees,"Hoffman Estates, IL",Enterprise Software & Network Solutions,4.4,5.0,4.5,4.6,4.6,3.9,4.5,See All 15 Reviews,"Our holistic approach is the foundation of our development of technology solutions, allowing us to address your business’s technology needs from concept to delivery and provide clarity, confidence, and simplicity. Our innovative Enterprise Architecture framework gives clients the clarity and information they need to objectively decide on project investments. Projects are implemented by our highly qualified in-house resources, and the teams are formed with the aid of Forte HCM technology, our award-winning resource identification and selection system used in conjunction with our qualified resource network.",N/A
Milan Laser,51 to 200 Employees,"Omaha, NE","Health, Beauty, & Fitness",4.4,4.8,4.4,4.1,4.2,4.3,4.3,See All 121 Reviews,"Milan Laser Hair Removal was founded in 2012 by two board certified physicians. We have grown to be the premier laser hair removal provider throughout the Midwest with plans to expand throughout the nation over the next several years.

We currently have over 70 locations throughout 16 states with new clinics opening soon!","Mission: Milan provides first-class medical procedures coupled with truly exceptional customer service. It is our goal to rise above the industry standards and exceed all expectations.

With industry-leading training for our team, no pressure consultations and lifetime results guarantees for our clients, we've created an exceptional environment for top professionals to build a career that they genuinely love!"
Direct Agents,51 to 200 Employees,"New York, NY",Advertising & Marketing,4.3,4.4,4.6,3.7,3.8,4.1,4.4,See All 99 Reviews,"As a purposefully independent and minority-led business, diversity of thought is essential in everything we do at Direct Agents. We’re an eclectic mix of creatives, innovators, and problem solvers excited to take on the industry’s biggest challenges. As a culture first agency, we’ve been recognized for 3 years running as a Crain’s Best Places to Work (with plans to keep the streak alive, of course). Our commitment to creating a collaborative and empathetic environment has allowed us to grow to an 80+ person strong agency with offices across NY and LA and work with top clients such as Colgate, Belkin, Time Inc, Megabus and more!

Together, we combine data-driven technology with human-centered strategies to continue evolving and shaping the digital landscape. Join us and become a shaper of change!","Mission: To build an independent business, at the forefront of innovation, that will stand the test of time. Powered by a culture deep in diversity, passion, and education; and differentiated by the excellence and standard of our work and uncompromising professionalism.

That provides a livelihood for our employees that balances work & life
In an environment where we can constantly build, learn and innovate"
"Burnett Specialists
Hiring Surge",51 to 200 Employees,"Houston, TX",Staffing & Outsourcing,4.3,5.0,4.4,4.4,4.4,4.2,4.3,See All 175 Reviews,"Burnett Specialists is a privately-held, employee-owned, Houston based company with offices in Houston, The Woodlands, Austin, El Paso, San Antonio, and Dallas, where we operate as Choice Specialists. Nationally certified as a woman owned business, we are widely respected as a diversity vendor.

We offer our clients and candidates the convenience of utilizing one source for staffing and direct hire placements. Our skills specializations include: accounting, administrative / clerical, convention support, engineering, healthcare, HR, IT, legal, management / professional, medical admin, mortgage / banking / credit union, sales / marketing, supply chain, TeleSkills / call center, and training.

Whether you are applying for a job or need help hiring the perfect candidate, Burnett Specialists should be your go-to for all staffing and placement needs.

Let us know how we can assist you.",Mission: Our mission is to make Burnett / Choice synonymous with integrity and proven results; to have our team members recognized as leaders for their professionalism and dedication; and to meet and anticipate needs so that the satisfaction we feel in a job well done is reflected back to us by those we serve.
Graphiq,51 to 200 Employees,"Santa Barbara, CA",Internet,4.3,N/A,4.5,3.5,3.9,3.4,4.4,See All 96 Reviews,"Graphiq (formerly FindTheBest) is a data aggregation and visualization company focused on turning complicated data into contextually-rich presentations of the world's knowledge. For publishers, the company offers several solutions for improving audience engagement with embeddable, live-updating visualizations. For consumers, Graphiq operates 18 trusted vertical search engines, spanning tech gadgets (specout.com) and real estate (findthehome.com), to education (startclass.com) and government (insidegov.com). Graphiq is headquartered in Santa Barbara, California.

CEO/Founder: Kevin O'Connor
VCs: Kleiner Perkins, Pritzker Group
Reach: 33M monthly unique visits to vertical search engines
Expertise: 27K unique data sources
Depth: 120B data points, 1B entities, 10B visualizations
Breadth: 1,000+ collections",N/A
"5W Public Relations
Hiring Surge",51 to 200 Employees,"New York, NY",Advertising & Marketing,4.3,4.1,4.2,3.9,4.1,4.0,4.2,See All 259 Reviews,"Named 2020 PR Agency of the Year by the American Business Awards, 5W Public Relations is a full-service PR agency known for cutting-edge programs that engage with businesses, issues and ideas.

Headquartered in New York City, 5WPR has 175 professionals serving clients in B2C (Beauty & Fashion, Consumer Brands, Lifestyle & Entertainment, Food & Beverage, Health & Wellness, Technology, Travel & Hospitality, Home & Housewares); B2B (Corporate Communications, Technology, Reputation Management, CSR, Sustainability Communications); Digital Media (Social Media, SEO and Graphic Design), Public Affairs; Government Relations; and Crisis Communications.
5W's team of experts bring leading businesses a resourceful, bold and results-driven approach to communications. The firm was founded in 2003 and has received numerous industry accolades including PR Agency of the Year, Digital/Social Media Campaign of the Year, PR Executive of the Year, Product Launch of the Year, Business to Business Program of the Year and others.",N/A
Graphiq,51 to 200 Employees,"Santa Barbara, CA",Internet,4.3,N/A,4.5,3.5,3.9,3.4,4.4,See All 96 Reviews,"Graphiq (formerly FindTheBest) is a data aggregation and visualization company focused on turning complicated data into contextually-rich presentations of the world's knowledge. For publishers, the company offers several solutions for improving audience engagement with embeddable, live-updating visualizations. For consumers, Graphiq operates 18 trusted vertical search engines, spanning tech gadgets (specout.com) and real estate (findthehome.com), to education (startclass.com) and government (insidegov.com). Graphiq is headquartered in Santa Barbara, California.

CEO/Founder: Kevin O'Connor
VCs: Kleiner Perkins, Pritzker Group
Reach: 33M monthly unique visits to vertical search engines
Expertise: 27K unique data sources
Depth: 120B data points, 1B entities, 10B visualizations
Breadth: 1,000+ collections",N/A
ComTec Information Systems,51 to 200 Employees,"Irving, TX",IT Services,4.3,4.0,4.2,4.2,4.1,4.2,4.2,See All 58 Reviews,N/A,N/A
Seer Interactive,51 to 200 Employees,"Philadelphia, PA",Internet,4.3,5.0,4.9,3.7,3.9,3.8,4.1,See All 68 Reviews,"Seer Interactive is a digital marketing agency with offices in Philadelphia and San Diego. When Seer was founded in 2002 by Wil Reynolds, it was a one-person search firm. Today, our talented team of over 150 people strives for leadership across the marketing industry.

We believe in doing a few things, and doing them well. For us, that means outstanding service and innovation across SEO, PPC, and Analytics—all of which is underpinned by a focus on people. Behind every search is a person. When your customers turn to the web to solve their problems, Seer is built to help them find you.",N/A
Sonoma State,51 to 200 Employees,"Rohnert Park, CA",Colleges & Universities,4.3,3.6,4.1,4.1,4.0,3.6,3.7,See All 139 Reviews,"SSU strives to create a campus climate in which the desire to build trust among people is widely shared, and opportunities for enhancing diversity are encouraged and supported. We stand committed to fostering and sustaining a pluralistic, inclusive environment that empowers the campus community to achieve their highest potential. We encourage our university community to embrace the underlying values of this vision, and to demonstrate a strong commitment to supporting, retaining, and attracting students, faculty, and staff who reflect the diversity of our larger society.

SSU is one of the most requested campuses in the CSU system and regularly named “Best Regional University” and one of the “most wired” campuses in the nation. SSU is the only California University invited to be a member of the Council of Public Liberal Arts Colleges, a prestigious group of 25 universities and colleges across the nation committed to providing superior liberal arts and sciences education to their students.","Mission: As California's premier public undergraduate institution, SSU has a commitment to graduating students who have the ability to think critically and ethically and can use information technology. The faculty and staff provide collaborative relationships with students and an education that fosters ethical exploration, civic engagement, social responsibility, and global awareness combined with a solid foundation in an academic discipline. SSU is proudly a Hispanic-Serving Institution (HSI)."
Optym,51 to 200 Employees,"Gainesville, FL",IT Services,4.3,4.4,4.3,4.0,3.9,4.5,4.3,See All 137 Reviews,"At Optym, we don’t develop better solutions to old problems. We develop new solutions to problems that have never been solved before.

Optym provides best-in-class, new-generation automation and optimization software to transportation and logistics companies in the airline, railroad, trucking and mining industries. Our software solutions automate decisions and empower businesses. Optym leverages operations research, computer and data science and industry-specific knowledge to help businesses like Southwest Airlines, CSX Transportation and BHP increase their operational efficiency. Our headquarters is in sunny Dallas, TX, and we have offices in Armenia, India and Australia.

We are Optymers – not just managers, developers and creators. Together, we are the driving force behind the company’s growth and success. We provide the best software solutions for our clients by not shying away from challenges, continuously learning and supporting each other every step of the way.",N/A
Infolob Solutions,51 to 200 Employees,"Irving, TX",IT Services,4.3,4.5,3.9,4.5,4.2,3.8,4.1,See All 48 Reviews,"Infolob Solutions is a market leader in managed IT services, Enterprise application software, IT staffing and consulting and Application portfolio management. Founded Infolob Solutions in 2009, composed of highly qualified and devoted professionals, from diverse backgrounds, creating a powerful mix of high quality specialists dedicated to providing customers with one of the best products and solutions in the industry.",N/A
"Globe Life Family Heritage Division
Part of Globe Life",51 to 200 Employees,"Broadview Heights, OH",Insurance Carriers,4.3,4.6,4.5,4.5,4.6,4.4,4.4,See All 310 Reviews,"Globe Life Family Heritage Division is a wholly-owned subsidiary of Globe Life Inc. (NYSE: GL).

Our supplemental insurance products provide benefits beyond traditional health insurance, which helps individuals and families to focus on the patient, not the process.

Globe Life Family Heritage Division At-A-Glance:

-Supplemental health and life insurance
-Licensed in 49 states
-Headquartered in Cleveland, OH, with executive offices in McKinney, TX
-Nationwide local offices
-Our insurance coverage goes wherever you go, whether you move or change jobs","Mission: To help provide financial security and peace of mind to families when the unexpected occurs.

Our Values:

-We provide world-class service by being there when needed
-We commit to respect and quality in all we do for our claimants and other policyholders, sales force, employees, and shareholders
-We strive to be driven to work and grow with passion, enthusiasm, and commitment
-We give back of our time, talent, and treasure"
JOOR,51 to 200 Employees,"New York, NY",Wholesale,4.3,5.0,4.3,3.7,4.3,3.9,4.3,See All 112 Reviews,"Backed by Battery Ventures, Canaan Partners & ITOCHU, JOOR is a Series C start-up that provides the world's most recognized brands and retailers with a digital wholesale management platform that transforms the way these businesses work.

With a CEO recently named a “Woman to Watch in 2020” by Luxury Daily, and a CTO from Google, JOOR is attracting top talent to drive market dominance. We have 140 employees in 10 global offices, including NYC, Philadelphia, LA, Milan, London, Madrid, Melbourne, Berlin and Tokyo. And, we are continuing to grow in a smart, sound way.

Founded in 2010, JOOR now services 12,500+ brands across 53 categories, 300,000+ retailers in 144 countries, and manages an incredible $1.5B in gross merchandise volume (GMV) each and every month Clients include major retailers, like Neiman Marcus and Harrods; e-commerce players like ShopBop; and key influencers like Dover Street Market. Leading men's and women's brands include everyone from Tory Burch, Jimmy Choo, Alexander McQueen, Berluti, The Row and thousands more.

We are one of the few tech companies with a female CEO and 1/3 of our engineering team is made up of women — well above the industry norm. Walking our floors, you’ll find people of every shape, color, ethnicity and creed. If you are looking to join a team of innovators and trailblazers who value the diversity of thought and experience, then JOOR is a great choice for you.",N/A
AimLoan.com,51 to 200 Employees,"San Diego, CA",Lending,4.3,4.8,4.1,3.7,4.0,4.0,4.4,See All 145 Reviews,N/A,N/A
BetterUp,51 to 200 Employees,"San Francisco, CA",Enterprise Software & Network Solutions,4.3,4.5,4.5,3.9,4.1,4.6,4.2,See All 113 Reviews,"BetterUp is a mobile-based coaching platform that brings personalized professional coaching to employees at all levels. Our product was developed by a team of leading behavioral scientists, researchers, and technologists. We help managers lead better, teams perform better, and employees thrive personally and inspire professionally.",N/A
"drchrono
Hiring Surge",51 to 200 Employees,"Sunnyvale, CA",Health Care Services & Hospitals,4.2,4.3,4.2,4.3,3.9,3.7,3.9,See All 95 Reviews,"Join us and help us make a dent in the universe.

DrChrono is a medical platform for doctors & patients.

We are crafting only the best mobile healthcare experience, with a focus on iPad, iPhone & web. The driving force of our efforts is in changing the way people engage and experience healthcare through electronic health records; also enabling a medical API for developers to build on top of the platform.

Since our inception, we have attracted thousands of physicians, over 13 million patients and 3 billion in medical billing processed per year.

DrChrono is ranked by INC 500 as one of the fastest growing private companies in America.

Silicon Valley Business Journal designated DrChrono as one of the fastest growing private company in the Silicon Valley and was voted the #1 mobile Electronic Health Record 6 years in a row by thousands of physicians in a survey conducted by Black Book Rankings.","Mission: At DrChrono, we believe that the practice of the future starts in the philosophy of the past – where personalized, dedicated, one-on-one care is paramount. Where screen-time is replaced by face-time. And where technology adapts to the provider, not the other way around.
We want to make a difference in the world. If this sounds like you, come join us."
Kiva,51 to 200 Employees,"San Francisco, CA",Lending,4.2,5.0,4.4,4.7,3.8,3.5,3.8,See All 166 Reviews,"Called the ""hottest non-profit on the planet"" by FORTUNE magazine and a Top 50 Website by TIME, Kiva (www.kiva.org) is the world's first personal micro-lending marketplace with a mission to expand financial access to help underserved communities thrive. Kiva has funded $1.3 billion in loans to more than 3.1 million borrowers in 80+ countries. Kiva has also partnered with the United Nations and the country of Sierra Leone to create a new identification and credit history system for all 7million residents, designed to include everyone in the financial system.

Kiva combines the culture and approach of an internet start-up with an intense focus on alleviating poverty and creating system-level change so that everyone in the world is included in the financial system. Headquartered in San Francisco and Portland, Kiva's team has 100+ employees and 500+ volunteers worldwide.",N/A
"drchrono
Hiring Surge",51 to 200 Employees,"Sunnyvale, CA",Health Care Services & Hospitals,4.2,4.3,4.2,4.3,3.9,3.7,3.9,See All 95 Reviews,"Join us and help us make a dent in the universe.

DrChrono is a medical platform for doctors & patients.

We are crafting only the best mobile healthcare experience, with a focus on iPad, iPhone & web. The driving force of our efforts is in changing the way people engage and experience healthcare through electronic health records; also enabling a medical API for developers to build on top of the platform.

Since our inception, we have attracted thousands of physicians, over 13 million patients and 3 billion in medical billing processed per year.

DrChrono is ranked by INC 500 as one of the fastest growing private companies in America.

Silicon Valley Business Journal designated DrChrono as one of the fastest growing private company in the Silicon Valley and was voted the #1 mobile Electronic Health Record 6 years in a row by thousands of physicians in a survey conducted by Black Book Rankings.","Mission: At DrChrono, we believe that the practice of the future starts in the philosophy of the past – where personalized, dedicated, one-on-one care is paramount. Where screen-time is replaced by face-time. And where technology adapts to the provider, not the other way around.
We want to make a difference in the world. If this sounds like you, come join us."
Avascent,51 to 200 Employees,"Washington, DC",Consulting,4.2,4.6,4.1,3.0,3.9,4.4,4.5,See All 62 Reviews,"Avascent is the leading strategy and management consulting firm serving Fortune 500 companies in aerospace, defense, and technology. We pair together 30 years of experience in the industry with the critical curiosity of recent graduates in order to advise C-suite-level executives on high-level strategy decisions. With 100+ employees headquartered in downtown Washington, DC, as well as offices in London, Paris, and Ottawa, Avascent provides in-depth research, analysis, and strategy for global leaders in aerospace, defense, and technology. Avascent consulting engagements and Avascent Analytics products provide insight on everything from international market expansion to future warfare systems to industry-shaping mergers and acquisitions to billion-dollar strategic investments.",N/A
"StormWind Studios
Hiring Surge",51 to 200 Employees,"Scottsdale, AZ",IT Services,4.2,1.0,4.1,3.9,4.0,3.9,3.9,See All 190 Reviews,"StormWind brings a live, Hollywood-HD quality experience to the world of e-learning. Using proprietary technology, we create and deliver interactive online training that is truly personal and engaging. Founded by Tom Graunke in 2009, StormWind believes in mentoring and guiding each team member to their fullest potential.","Mission: We're a cutting-edge IT training company, constantly taking on new challenges and delivering outstanding results. We need help from talented people who like to move fast, tackle the big stuff and have an immediate impact for our clients. Yeah, we are excited about the career development opportunities we offer, but we don't take ourselves too seriously. We believe that you should not only work hard at your job but have a blast doing it with people you love being around."
United Methodist Church,51 to 200 Employees,"College Station, TX",Commercial Equipment Rental,4.2,3.0,3.6,3.4,3.2,3.4,3.4,See All 156 Reviews,"The people of The United Methodist Church are part of the second largest Protestant denomination in the United States. Our worldwide connection includes more than 12.6 million members.

The United Methodist Church was formed when the Methodist Church and the Evangelical United Brethren Church merged in 1968. But we trace our heritage back to the movement begun in 1729 in England by John and Charles Wesley.",N/A
"PresenceLearning
Hiring Surge",51 to 200 Employees,"New York, NY",K-12 Education,4.2,4.8,4.5,4.3,4.2,3.6,3.8,See All 204 Reviews,"At PresenceLearning we believe we are doing important, impactful work. Public K-12 schools are struggling to serve the 7 million students nationwide who have special needs and require special services. PL helps schools ensure that every single student gets the services they need, including speech therapy, behavioral and mental health services, and occupational therapy. Eleven years ago, we introduced teletherapy to schools as a solution to nationwide shortages in special education service providers, and we continue to be a leader in innovating in the field.",N/A
Lloyd Agencies,51 to 200 Employees,"Schaumburg, IL",Insurance Agencies & Brokerages,4.2,4.6,4.2,3.7,4.2,4.4,4.4,See All 191 Reviews,"Since 1951 we have built our business with people that are opportunity driven; people that want more out of life. People that are willing to get out of their comfort zone to get better. There is nothing wrong with just going to work and ""putting time in"".. that's not in our DNA. We take immense pride in our work ethic, our positive outlook and our tireless effort to provide amazing opportunities for our people. If ""clocking in and clocking out"" makes your stomach turn, send us your resume.",N/A
The Predictive Index,51 to 200 Employees,"Westwood, MA",Consulting,4.2,3.6,4.2,3.8,4.1,4.6,4.2,See All 123 Reviews,N/A,N/A
iD Tech Camps,51 to 200 Employees,"Campbell, CA",K-12 Education,4.2,4.6,4.5,3.9,4.2,3.5,3.4,See All 739 Reviews,"iD Tech is the world’s leading summer STEM educator for kids and teens, with over 275,000 students enrolled since 1999. Programs are held at 150+ prestigious universities including Stanford, MIT, Caltech, and Princeton, with courses in coding, game development, robotics and engineering, and design. The company offers flagship co-ed Tech Camps, all-girls Alexa Café, intensive teen-only Academies, and a year-round, online learning platform. Learn more at iDTech.com.",N/A
"Softheon
Hiring Surge",51 to 200 Employees,"Stony Brook, NY",Computer Hardware & Software,4.1,3.5,4.2,3.7,3.5,3.6,4.2,See All 73 Reviews,"At Softheon, we strive to create simple solutions to complex problems. Our turnkey Software-as-a-Service (SaaS) and Business Process as a Service (BPaaS) solutions have provided end-to-end tracking, monitoring, and reporting of business activities for over 15 years. These channels are related to individual and small group enrollment, financial management, and customer relationship processes. Understanding that healthcare is constantly evolving, our solutions can be deployed and configured within 90 days. This agile development process positions us to quickly adapt and adhere to the latest regulatory developments. Continuing our history of success, we are proud to be trusted by 37% of healthcare payers participating on public exchanges, managing 24% of their membership.","Mission: Our mission at Softheon is to create simple, innovative solutions that make health insurance affordable, accessible, and plentiful. We create software that is trusted by 37% of healthcare payers participating on public exchanges, managing 24% of their membership. From enrollment and premium billing to reporting and reconciliation, we are revolutionizing how health plans and states serve their members."
Jumpstart,51 to 200 Employees,"Boston, MA",Social Assistance,4.1,4.8,4.5,4.4,4.2,4.1,3.9,See All 251 Reviews,"Jumpstart is a national early education organization that recruits and trains college students and community Corps members to serve preschool children in low-income neighborhoods. Our proven curriculum helps children develop the language and literacy skills they need to be ready for kindergarten, setting them on a path to close the achievement gap before it is too late.",N/A
Sotheby's International Realty,51 to 200 Employees,"Madison, NJ",Real Estate,4.1,4.2,4.2,3.9,4.1,3.5,3.7,See All 272 Reviews,"Sotheby's International Realty, founded in 1976 as the real estate services arm of renowned auction house, Sotheby's, has high-end appeal. From beach front villas in Morocco to châteaus in the Swiss Alps, the company brokers the sale and lease of luxury properties (most over $1 million) in 40 states and more than 35 other countries worldwide. Its network includes some 500 company-owned offices in certain key markets and franchised affiliations in most other markets. In 2004 NRT Incorporated, a subsidiary of Realogy, purchased the firm from Sotheby's for $100 million; the purchase agreement included provisions for NRT to continue using the venerable Sotheby's name for a licensing fee.",N/A
eTeam,51 to 200 Employees,"South Plainfield, NJ",Staffing & Outsourcing,4.1,3.9,3.8,3.8,3.7,3.4,4.0,See All 538 Reviews,"eTeam provides high-volume staffing, SOW and payrolling services to structured contingent workforce programs and projects across the U.S., Canada and India. We also offer contract-to-hire and direct placement. Our “No-Sell, Service-Only” approach has resulted in “Accelerated Hires,” lower costs, reduced risks and better service for Fortune 2000 Companies, Large System Integrators and Government Agencies.",N/A
Paul Davis Restoration,51 to 200 Employees,"Jacksonville, FL",Construction,4.1,4.3,4.3,4.0,4.1,3.9,4.1,See All 186 Reviews,"Since 1966, Paul Davis has been an industry leader in the areas of property damage mitigation, reconstruction and remodeling. With more than 370 offices in our franchise network, the company serves residential, institutional, and commercial customers and clients across the United States and Canada.

We have built our heritage one project at a time, establishing a reputation for performance, integrity and responsibility among customers and carriers alike. Whether property damage is caused by water, fire, smoke, storms or other disasters, we deliver on our promise to deliver excellence, expertise and a customer experience that is second to none. At Paul Davis, our passion for quality drives everything we do.

Our Vision: To Provide Extraordinary Care While Serving People In Their Time Of Need.

Our Values:
Deliver What You Promise
Respect The Individual
Have Pride In What You Do
Practice Continuous Improvement",N/A
Everglades University,51 to 200 Employees,"Boca Raton, FL",Colleges & Universities,4.1,3.2,3.9,3.8,3.8,4.2,4.0,See All 138 Reviews,"Everglades University is a not-for-profit 501 (c) (3) corporation that is independently operated by a Board of Trustees. Everglades University is accredited by the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) to award bachelor’s and master’s degrees. We are also a member of the Independent Colleges and Universities of Florida (ICUF), approved for veterans’ training, and an active participant of the Yellow Ribbon Program.","Mission: The mission of EU is to provide quality education to adult learners of diverse backgrounds in a collaborative environment where each individual has the opportunity to achieve personal growth. The University seeks to accomplish its mission by combining small class sizes and innovative programs with traditional academic values. The University supports the academic endeavor through research, scholarly contribution and service to deliver graduate and undergraduate programs both on campus and online."
Wisdom Infotech,51 to 200 Employees,"Brookfield, WI",Computer Hardware & Software,4.1,N/A,4.0,4.0,3.9,3.9,4.0,See All 52 Reviews,"Wisdom InfoTech is a 17 year old US firm based Milwaukee, USA and offices in Chennai. Wisdom InfoTech is an award-winning multi-national company built on providing the highest quality IT services and solutions to our customers. We are at the forefront of 21st century technology, providing our customers the competitive edge they need in today's tough business climate. Wisdom InfoTech is an IT Engineering Fulfillment firm that provides IT solutions and services for Federal and Commercial Fortune 500 customers, specializing in Custom software Development, Business Process Improvement and Business Intelligence. We have highly skilled employees and over 95% of our employees hold an Advanced Engineering or Masters degree along with certifications at least one technology.",N/A
Bellhop,51 to 200 Employees,"Chattanooga, TN",Moving Services,4.1,4.1,4.1,3.9,3.3,3.2,3.7,See All 190 Reviews,"Bellhop offers customers a modern alternative to traditional moving companies by using a tech-enabled logistics-management platform to pair them with the most qualified drivers and movers in more than 56 cities across the country. The result is friendly, low-stress moving services that make getting to the next stop in life much, much easier. From our simple booking process and pricing structure to our talented workers and attentive concierge team, everything about the company has been designed to create the most enjoyable experience possible.",N/A
New York Technology Partners,51 to 200 Employees,"Jersey City, NJ",Computer Hardware & Software,4.1,4.3,3.8,3.9,3.7,3.7,3.8,See All 45 Reviews,"Established in 1999, New York Technology Partners is a global IT and Engineering consulting services company with 250+ employees on staff in the US and over $30 million in revenues. We provide the highest quality of integrated full-lifecycle IT & Engineering services and business solutions. NYTP has grown to become a leader in consulting services in multiple areas including IT, Engineering, Manufacturing, Construction, etc. NYTP has been recognized by the Inc. 5000 and Rochester Top 100 as an honoree for multiple consecutive years of growth. NYTP is also Microsoft Certified Partner.",N/A
Envoy Global,51 to 200 Employees,"Chicago, IL",IT Services,4.1,4.8,4.3,4.0,4.1,4.1,3.9,See All 118 Reviews,"Envoy makes it easy for employees to be ready and able to work, wherever opportunity calls. We provide the only immigration management platform that makes it seamless for companies to hire and manage a global workforce by combining expert legal representation — for both inbound and outbound immigration — and proprietary technology.",N/A
Altman Vilandrie & Company,51 to 200 Employees,"Boston, MA",Consulting,4.1,N/A,4.1,2.8,3.8,4.2,4.4,See All 48 Reviews,"Altman Vilandrie & Company (AV&Co.) is a boutique strategy consulting group that focuses exclusively on the telecommunications, media and related technology and investor sectors. As one of the only pure play communications and media strategy consulting groups in North America, we assist operating companies and financial groups in fast, high-impact, confident decision making. We enable clients to seize new opportunities, improve business performance, and increase shareholder value within complex and converging industries.","Mission: Not only does this industry-specific philosophy set us apart; more importantly, it allows us to deliver better advice, more quickly. We rely on our deep industry knowledge and advanced analytics to develop tailored recommendations. We give honest, independent advice and our clients see us as trusted advisors and partners. Furthermore, all of our consultants are highly analytical, creative and strategically minded, with a passion and expertise for these industries."
DataServ (Missouri),51 to 200 Employees,"Saint Louis, MO",Computer Hardware & Software,4.1,5.0,4.2,4.0,4.0,3.8,3.8,See All 29 Reviews,"DataServ was founded to change the way software was delivered. We believe clients deserve more value from software investments. Our goal has always been to guarantee success and share in the responsibility for achieving that success through automation.

Since 1994, we created solutions that are 1) pragmatic, sustainable, and affordable for real-world process automation challenges, 2) delivered as a service - before there was a Cloud, and 3) tailored to the clients’ businesses.

As professionals explore and compare SaaS FinTech solutions that automate Accounts Payable, Accounts Receivable, and Human Resources, they should expect more.

We invented the SaaS+Services model to deliver results. We wrote the “10 Year Rule” that set our sights on keeping every client for at least 10 years. Our results in this area have far surpassed our expectations – with a client retention rate of nearly 100%.",N/A
