NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
"VA Health
Part of US Department of Veterans Affairs",10000+ Employees,"Washington, DC",Federal Agencies,3.7,3.7,3.3,3.5,3.0,4.0,3.6,See All 336 Reviews,"The Veterans Health Administration (VHA) provides medical, prescription, surgical, and rehabilitative services to US veterans. A unit of the Department of Veterans Affairs, the VHA serves nearly 6 million active and former military service members, reservists, and National Guard members called to active duty. Veterans' family members also qualify for select services. The health system includes more than 150 medical centers and numerous clinics set up around the country. The VHA also coordinates a variety of special programs that address general veteran health issues, such as rehabilitation, post traumatic stress disorder, HIV/AIDS, prosthetics, and cancer.",N/A
Shirley Ryan AbilityLab,1001 to 5000 Employees,"Chicago, IL",Health Care Services & Hospitals,3.7,3.8,3.6,3.4,3.1,3.4,3.3,See All 218 Reviews,"The Shirley Ryan AbilityLab, formerly the Rehabilitation Institute of Chicago (RIC), is the global leader in physical medicine and rehabilitation for adults and children with the most severe, complex conditions — from traumatic brain and spinal cord injury to stroke, amputation and cancer-related impairment. The Shirley Ryan AbilityLab expands and accelerates leadership in the field that began at RIC in 1953 — its care and research designated the “No. 1 Rehabilitation Hospital in America” by U.S. News & World Report every year since 1991. Upon opening in 2017, the Shirley Ryan AbilityLab became the first-ever “translational” research hospital in which clinicians, scientists, innovators and technologists work together in the same space, surrounding patients, discovering new approaches and applying (or “translating”) research real time. This unique model enables patients to have 24/7 access to the brightest minds, the latest research and the best opportunity for recovery.","Mission: The Shirley Ryan AbilityLab is dedicated to providing the highest-quality patient care with the best outcomes through integrated research, scientific discovery and education.
Vision: To Advance Human Ability — to be the global source of science-driven breakthroughs in Human Ability.

The Shirley Ryan AbilityLab is an independent, 501(c)3, non-profit organization."
PK,1001 to 5000 Employees,"Portland, OR",IT Services,3.7,3.8,3.5,3.7,3.4,3.3,3.7,See All 653 Reviews,"PK is the experience engineering firm. Together with the world's most customer-obsessed companies, we combine great design and strong tech to build pioneering experiences that accelerate outcomes for your customers, partners, and employees. Through cutting-edge technology and a commitment to deep craftsmanship, we help our clients run the future.

PK is over 3,500 people strong in 22 cities across four countries. Learn more at prokarma.com.",N/A
TTI Texas,1001 to 5000 Employees,"Fort Worth, TX",Wholesale,3.7,2.8,4.1,4.1,3.7,4.0,3.5,See All 130 Reviews,"TTI, Inc., a Berkshire Hathaway company, is an authorized, specialty distributor of interconnect, passive and electromechanical (IP&E) components and the distributor of choice for industrial and consumer electronics manufacturers worldwide. Broader and deeper inventory, leading-edge products and custom supply chain solutions have established TTI as the leading specialist in electronic component distribution. Globally, the company maintains 1.9 million square feet of dedicated warehouse space containing over 850,000 component part numbers. Along with its subsidiaries, Mouser Electronics, Sager Electronics, and TTI Semiconductor Group, TTI employs more than 6,700 people at more than 133 locations throughout North America, South America, Europe, Asia, and Africa. For more information about TTI, visit www.ttiinc.com","Mission: TTI is a specialty distributor of passive, interconnect, electro-mechanical and discrete components that exists to accomplish three major goals:
•Be the most preferred electronics distributor for our customers and suppliers, delivering the right parts exactly on time;
•Exceed our internal and external customer requirements through continuous improvement;
•Provide a home for hardworking, dedicated, knowledgeable and ethical people who believe in this Company and this philosophy."
"VA Health
Part of US Department of Veterans Affairs",10000+ Employees,"Washington, DC",Federal Agencies,3.7,3.7,3.3,3.5,3.0,4.0,3.6,See All 336 Reviews,"The Veterans Health Administration (VHA) provides medical, prescription, surgical, and rehabilitative services to US veterans. A unit of the Department of Veterans Affairs, the VHA serves nearly 6 million active and former military service members, reservists, and National Guard members called to active duty. Veterans' family members also qualify for select services. The health system includes more than 150 medical centers and numerous clinics set up around the country. The VHA also coordinates a variety of special programs that address general veteran health issues, such as rehabilitation, post traumatic stress disorder, HIV/AIDS, prosthetics, and cancer.",N/A
Boulder Community Health,1001 to 5000 Employees,"Boulder, CO",Health Care Services & Hospitals,3.8,3.8,4.0,3.7,3.3,3.2,3.5,See All 138 Reviews,"Boulder Community Health (BCH) is an integrated regional health system with facilities throughout Boulder and Broomfield counties. BCH is known across Colorado for its clinical excellence in heart care, neurosurgery, stroke care, orthopedics and cancer care. Some 540 physicians in 54 medical specialties provide care at BCH.",N/A
PIH Health,5001 to 10000 Employees,"Whittier, CA",Health Care Services & Hospitals,3.7,4.1,3.9,3.8,3.4,3.6,3.7,See All 278 Reviews,"PIH Health is a nonprofit, regional healthcare network that serves approximately 3 million residents in the Los Angeles County, Orange County and San Gabriel Valley region. The fully integrated network is comprised of PIH Health Whittier Hospital, PIH Health Downey Hospital and PIH Health Good Samaritan Hospital, 27 outpatient medical locations, a multi-specialty medical (physician) group, home healthcare services and hospice care, as well as heart, cancer, women’s health, urgent care and emergency services.

The organization is recognized by Watson Health as one of the nation’s Top Hospitals, and College of Healthcare Information Management Executives (CHIME) as one of the nation’s top hospital systems for best practices, cutting-edge advancements, quality of care and healthcare technology. PIH Health is certified as a Great Place to Work . For more information, visit PIHHealth.org or follow us on Facebook, Twitter, or Instagram.",N/A
Rubrik,1001 to 5000 Employees,"Palo Alto, CA",Enterprise Software & Network Solutions,3.7,3.6,3.6,3.5,3.3,4.0,3.6,See All 254 Reviews,"Rubrik is the market leader in Cloud Data Management, the world's first platform to orchestrate data for hybrid cloud enterprises anytime, anywhere. We blend future-proof architecture with consumer-grade simplicity to pioneer a fresh approach to an old problem.

Rubrik is the fastest growing enterprise company in the Billion Dollar League backed by top Silicon Valley investors Greylock, Lightspeed, and Khosla Ventures.


Want to join us? Check http://rubrik.com/careers/ for openings or send your resume to careers@rubrik.com.

Follow us on Twitter at @rubrikInc
Learn more about @Lifeatrubrik",N/A
Zachry Group,10000+ Employees,"San Antonio, TX",Construction,3.7,3.6,3.6,3.3,3.3,3.5,3.4,See All 333 Reviews,"Zachry Group is America's pace-setter in turnkey construction, engineering, maintenance, turnaround and fabrication services to the power, energy, chemicals, manufacturing and industrial sectors. We work with customers to plan, build and renew their most critical facilities, so they can achieve their immediate and long-term goals, all at the highest safety standards. We operate 35 offices, and our 20,000 employees work in more than 400 locations nationwide, united by a shared set of values and the desire to deliver the very best outcome for our customers.",N/A
Sunovion,1001 to 5000 Employees,"Marlborough, MA",Biotech & Pharmaceuticals,3.7,3.0,3.3,3.7,3.1,4.0,3.0,See All 225 Reviews,"At Sunovion, we believe that with our innovative application of science and medicine people with serious medical conditions can lead fulfilling lives. We believe we have a vital role in empowering the global healthcare community to provide needed support and foster wellness for those dealing with these conditions.

These beliefs anchor all that we do and sharpen our singular focus on the people we help, not just the medical conditions they deal with—from the development of therapies that positively impact the lives of millions worldwide to our advocacy involvement to generate a deeper understanding of these disorders.",N/A
ASG Technologies,1001 to 5000 Employees,"Naples, FL",Computer Hardware & Software,3.8,3.6,3.4,3.5,3.3,4.0,3.5,See All 277 Reviews,"We provide global organizations with a modern approach to Digital Transformation to succeed in the Information Economy. ASG is the only solutions provider for both Information Management and IT Systems.

ASG’s Information Management solutions enable companies to find, understand, govern and deliver information of any kind, from any source -- whether structured or unstructured -- through its lifecycle from capture to analysis to consumption.

The IT Systems Management solutions empower companies to support traditional and modern digital initiatives, operate their IT infrastructure more efficiently and effectively and reduce the cost of managing and running their internal IT systems landscape.

ASG is proud to serve more than 3,000 customers worldwide in 60 countries and in top vertical markets including Healthcare, Financial Services, Insurance and Government. Over the last 30 years, we have been fortunate enough to work with some of the world's most successful companies, such as American Express, Coca-Cola, Daimler, General Electric, HSBC, IBM, Lockheed Martin, Merrill Lynch, Procter & Gamble, Sony, Verizon and Wells Fargo.",N/A
Google,10000+ Employees,"Mountain View, CA",Internet,4.5,4.4,4.4,4.3,4.1,4.5,4.3,"See All 18,445 Reviews",N/A,N/A
Apple,10000+ Employees,"Cupertino, CA",Computer Hardware & Software,4.3,4.4,4.3,3.7,3.7,4.3,3.8,"See All 20,901 Reviews","We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all do what we love in new ways. The people who work here have reinvented entire industries with the Mac, iPhone, iPad, and Apple Watch, as well as with services, including Apple TV, the App Store, Apple Music, and Apple Pay. And the same innovation that goes into our products also applies to our practices — strengthening our commitment to leave the world better than we found it.

Every new product we invent, service we create, or store we open is the result of people working together to make each other’s ideas stronger. That happens here because every one of us strives toward a common goal — creating the best customer experiences. So bring your passion, courage, and original thinking and get ready to share it. This is where your work can make a difference in people’s lives. Including your own.",N/A
Cisco Systems,10000+ Employees,"San Jose, CA",Computer Hardware & Software,4.2,4.3,4.3,4.2,3.8,4.1,3.9,"See All 21,856 Reviews","#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference. Here’s how we do it.

We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!

But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)

So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!","Mission: Cisco wants you to bring your uniqueness, join teams to solve challenges, and work together to get results. Be you, with us! #WeAreCisco!

Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take bold steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward."
US Air Force,10000+ Employees,"Washington, DC",Federal Agencies,4.2,4.2,4.0,3.3,3.4,4.3,4.2,"See All 16,645 Reviews","The mission of the US Department of the Air Force is to fly, fight, and win -- in air, space, and cyberspace. Along with the Army, Navy, and Marine Corps, the US Air Force is a major military branch of the US Department of Defense responsible for defending the US and its interests through aerial, space, and cyber warfare. The agency includes more than a dozen major commands, including the Air Force Reserve and Air National Guard. It also consists of field operating agencies and direct reporting units, which are typically assigned to specialized missions. It has more than 150,000 civilian employees and 330,000 active duty personnel, some of whom are deployed in Afghanistan, Iraq, and the Asia/Pacific region.",N/A
Capital One,10000+ Employees,"Mc Lean, VA",Banks & Credit Unions,4.1,4.2,4.1,4.1,3.6,4.2,3.8,"See All 9,250 Reviews","Capital One is where professional achievement meets personal satisfaction. Here, every day is another chance to do meaningful work and disrupt an entire industry in positive ways—while getting the opportunities, support and benefits you need.

Compassionate and curious. Inspirational and energized. That’s #LifeAtCapitalOne. Discover it for yourself today.","Mission: Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, sexual orientation, gender identity, protected veteran status, disability or other protected status."
Qualcomm,10000+ Employees,"San Diego, CA",Computer Hardware & Software,4.1,3.8,3.8,3.3,3.6,4.1,4.0,"See All 6,821 Reviews","We’re looking for inventive minds to help fuel what’s next in 5G.

Qualcomm is the wireless technology innovator and the company of inventors that unlocked 5G. We’re ushering in an age of rapid acceleration in wireless connectivity that’s transforming entire industries and enriching lives on a global scale. From smartphones to smart homes, mobile PCs to automotive, gaming to XR/VR/AR, and audio to factories of the future, 5G may be the most important technological development of the 21 st century — and Qualcomm is leading the way.

But this is just the beginning. It takes brilliant minds with diverse skills, backgrounds, and cultures to transform 5G’s potential into world-changing technologies and products. This is the Invention Age — and this is where you come in.",N/A
Bank of America,10000+ Employees,"Charlotte, NC",Banks & Credit Unions,4.0,4.3,4.0,3.8,3.6,4.0,3.8,"See All 26,140 Reviews","Bank of America is one of the world's largest financial institutions, serving individuals, small- and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. The company serves approximately 56 million U.S. consumer and small business relationships. It is among the world's leading wealth management companies and is a global leader in corporate and investment banking and trading.",N/A
Accenture,10000+ Employees,"Dublin, Ireland",Consulting,4.0,4.2,3.9,3.4,3.5,3.9,3.9,"See All 74,241 Reviews","Growing customer expectations. Market-Shaping AI. Self-Optimizing systems. The post-digital age shows no signs of slow down, and the need for the new ideas powered by intelligent technologies has never been greater.

A vision for the future can’t be realized without know-how. Accenture partners with our clients drive real innovation – the kind that turns an idea into an industry – helping them transform and grow their organizations. Learn how we work with companies from all industries across the globe to create the New, now.",N/A
Google,10000+ Employees,"Mountain View, CA",Internet,4.5,4.4,4.4,4.3,4.1,4.5,4.3,"See All 18,446 Reviews",N/A,N/A
Apple,10000+ Employees,"Cupertino, CA",Computer Hardware & Software,4.3,4.4,4.3,3.7,3.7,4.3,3.8,"See All 20,900 Reviews","We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all do what we love in new ways. The people who work here have reinvented entire industries with the Mac, iPhone, iPad, and Apple Watch, as well as with services, including Apple TV, the App Store, Apple Music, and Apple Pay. And the same innovation that goes into our products also applies to our practices — strengthening our commitment to leave the world better than we found it.

Every new product we invent, service we create, or store we open is the result of people working together to make each other’s ideas stronger. That happens here because every one of us strives toward a common goal — creating the best customer experiences. So bring your passion, courage, and original thinking and get ready to share it. This is where your work can make a difference in people’s lives. Including your own.",N/A
Cisco Systems,10000+ Employees,"San Jose, CA",Computer Hardware & Software,4.2,4.3,4.3,4.2,3.8,4.1,3.9,"See All 21,856 Reviews","#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference. Here’s how we do it.

We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!

But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)

So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!","Mission: Cisco wants you to bring your uniqueness, join teams to solve challenges, and work together to get results. Be you, with us! #WeAreCisco!

Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take bold steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward."
US Air Force,10000+ Employees,"Washington, DC",Federal Agencies,4.2,4.2,4.0,3.3,3.4,4.3,4.2,"See All 16,642 Reviews","The mission of the US Department of the Air Force is to fly, fight, and win -- in air, space, and cyberspace. Along with the Army, Navy, and Marine Corps, the US Air Force is a major military branch of the US Department of Defense responsible for defending the US and its interests through aerial, space, and cyber warfare. The agency includes more than a dozen major commands, including the Air Force Reserve and Air National Guard. It also consists of field operating agencies and direct reporting units, which are typically assigned to specialized missions. It has more than 150,000 civilian employees and 330,000 active duty personnel, some of whom are deployed in Afghanistan, Iraq, and the Asia/Pacific region.",N/A
Capital One,10000+ Employees,"Mc Lean, VA",Banks & Credit Unions,4.1,4.2,4.1,4.1,3.6,4.2,3.8,"See All 9,254 Reviews","Capital One is where professional achievement meets personal satisfaction. Here, every day is another chance to do meaningful work and disrupt an entire industry in positive ways—while getting the opportunities, support and benefits you need.

Compassionate and curious. Inspirational and energized. That’s #LifeAtCapitalOne. Discover it for yourself today.","Mission: Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, sexual orientation, gender identity, protected veteran status, disability or other protected status."
Qualcomm,10000+ Employees,"San Diego, CA",Computer Hardware & Software,4.1,3.8,3.8,3.3,3.6,4.1,4.0,"See All 6,821 Reviews","We’re looking for inventive minds to help fuel what’s next in 5G.

Qualcomm is the wireless technology innovator and the company of inventors that unlocked 5G. We’re ushering in an age of rapid acceleration in wireless connectivity that’s transforming entire industries and enriching lives on a global scale. From smartphones to smart homes, mobile PCs to automotive, gaming to XR/VR/AR, and audio to factories of the future, 5G may be the most important technological development of the 21 st century — and Qualcomm is leading the way.

But this is just the beginning. It takes brilliant minds with diverse skills, backgrounds, and cultures to transform 5G’s potential into world-changing technologies and products. This is the Invention Age — and this is where you come in.",N/A
Intel Corporation,10000+ Employees,"Santa Clara, CA",Computer Hardware & Software,4.1,4.4,4.1,4.0,3.5,4.0,3.9,"See All 17,742 Reviews","Intel’s mission is to shape the future of technology to help create a better future for the entire world. By pushing forward in fields like AI, analytics and cloud-to-edge technology, Intel’s work is at the heart of countless innovations. From major breakthroughs like self-driving cars and rebuilding the coral reefs, to things that make everyday life better like blockbuster effects and improved shopping experiences — they’re all powered by Intel technology. With a career at Intel, you have the opportunity to help make the future more wonderful for everyone.

Join us.",N/A
Bank of America,10000+ Employees,"Charlotte, NC",Banks & Credit Unions,4.0,4.3,4.0,3.8,3.6,4.0,3.8,"See All 26,140 Reviews","Bank of America is one of the world's largest financial institutions, serving individuals, small- and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. The company serves approximately 56 million U.S. consumer and small business relationships. It is among the world's leading wealth management companies and is a global leader in corporate and investment banking and trading.",N/A
Accenture,10000+ Employees,"Dublin, Ireland",Consulting,4.0,4.2,3.9,3.4,3.5,3.9,3.9,"See All 74,243 Reviews","Growing customer expectations. Market-Shaping AI. Self-Optimizing systems. The post-digital age shows no signs of slow down, and the need for the new ideas powered by intelligent technologies has never been greater.

A vision for the future can’t be realized without know-how. Accenture partners with our clients drive real innovation – the kind that turns an idea into an industry – helping them transform and grow their organizations. Learn how we work with companies from all industries across the globe to create the New, now.",N/A
"Prestige Senior Living/Prestige Care
Hiring Surge",5001 to 10000 Employees,"Vancouver, WA",Health Care Services & Hospitals,3.7,4.5,3.8,3.4,3.6,3.5,3.8,See All 221 Reviews,"Who Is Prestige Care/Prestige Senior Living?

Prestige Care is a family of over 75 skilled nursing + post-acute care centers, as well as assisted living and memory care communities in 8 Western states. We are an organization of over 5,000 team members who serve thousands of residents, where we have the privilege of personally touching their lives every day.

We have four core values of integrity, trust, commitment, and respect that guide everything that we do. With a strong commitment to career development and advancement, Prestige Care is a employer that can help you achieve your career goals and objectives. With a healthcare career at Prestige Care, you will enjoy a collaborative, team-oriented environment where your work truly matters at the end of every day.",N/A
UL,10000+ Employees,"Northbrook, IL",Consulting,3.7,3.7,3.6,3.5,3.1,3.5,3.3,See All 989 Reviews,"Here at UL, you have a unique opportunity to be part of a global team working towards a common goal – to make the world a safer, more secure and sustainable place to live, work and play. Every day, thousands of UL colleagues wake up to fulfill this purpose.

The work that goes on inside UL is fueling the future in so many ways. From data and insights all the way to beauty and ballistics, we touch billions of brands, products and systems that are used and distributed around the globe and found in peoples’ daily lives.

Our work is challenging and diverse - we’re proud to be leading the way as a trusted advisor who fights for what’s right and will rise to any and every challenge to help our partners.","Mission: As a global company with more than 120 years of expertise, UL works with customers and stakeholders to help them navigate market complexity. UL brings clarity and empowers trust to support the responsible design, production, marketing and purchase of the goods, solutions, and innovations of today and tomorrow. We connect people to safer, more secure, more sustainable products, services, experiences and environments – enabling smarter choices and better lives."
MedStar Georgetown University Hospital,1001 to 5000 Employees,"Washington, DC",Health Care Services & Hospitals,3.7,4.0,4.0,3.3,3.1,3.7,3.6,See All 215 Reviews,"Georgetown University Hospital, part of MedStar Health, is a 609-bed acute care teaching hospital serving residents of the greater Washington, DC, area, including Maryland and Virginia. The hospital's staff of more than 1,100 physicians represents a wide range of medical specializations including cardiology, oncology, neurology/neurosurgery, and surgical transplantation. Georgetown University Hospital (also known as Medstar Georgetown University Hospital) provides a comprehensive array of inpatient, outpatient, surgical, and rehabilitative care services. The hospital is part of a local network of affiliated primary care providers.",N/A
Marco,1001 to 5000 Employees,"Saint Cloud, MN",IT Services,3.6,1.4,3.9,3.9,3.5,3.6,3.8,See All 114 Reviews,N/A,N/A
Tijuana Flats,1001 to 5000 Employees,"Maitland, FL",Casual Restaurants,3.8,4.4,4.3,3.6,3.2,3.0,3.3,See All 243 Reviews,"The ""Anything Goes"" approach to food, wall art, hot sauce & life in general.

THE SHORT STORY... Back in 1995, a college kid with absolutely no restaurant experience decided he wanted to open a restaurant - a Tex-Mex restaurant. Everyone thought he was a little crazy, but it turns out that's just what the restaurant landscape needed at the time - the weird, the wild, the insanely great food of Tijuana Flats.

Judging from our eclectic “non-chain” vibe, it may seem like we don’t have a care in the world. But the truth is, we care deeply about the people in our company, restaurants and communities. Which is why we attract the best-of-the-best team members who engage with guests from the time they walk in to the time they leave. We may be fast casual, but everyone at Tijuana Flats takes the time to truly care. That’s just how we roll.

Since day one, Tijuana Flats has always given back to the community. But in January 2007, we created the Just in Queso Foundation to give back even more. Much more. We’ve raised over $4,000,000 and counting, and our team members have donated countless hours to help those in need. We give back internally too through team member scholarships, a team member assistance fund and other in-house initiatives.

Fast forward to 2020 - Tijuana Flats now has 123 locations in five lucky states with a goal of adding more locations in 2021. So to all the college kids or parents of college kids out there, remember, success isn't something you can gain overnight. It’s something you can gain over many nights at college bars.","Mission: We satisfy people’s cravings for bold flavors and colorful experiences piled high with big-hearted over-the-top service. And we proudly celebrate every person and every community with Tex Mex For All. That nicely sums up what we do. But who are we at our core and what do we believe? Our core values can answer that. They’re the main things we believe are important in life and behaviors we strive to achieve at all times.

Our, CORE VALUES of Respect, Quality, Opportunity, Integrity, Fun & Community drive our unique culture, creating a solid foundation that increases value for our guests, partners & everyone in between."
CR England,5001 to 10000 Employees,"Salt Lake City, UT",Trucking,3.7,3.5,3.7,3.2,3.6,3.6,3.8,"See All 1,508 Reviews","C.R. England is the nation's largest refrigerated trucking company. Since 1920, C.R. England has specialized in moving temperature sensitive freight such as fresh produce, meat, dairy products, beverages, and chemicals. C.R. England utilizes top of the line trailers equipped with temperature-controlled reefer units to keep freight at a constant temperature. C.R. England offers each customer on-time service with competitively priced delivery. Transportation Services include; Long Haul Truckload Service, service into and out of Mexico, Short Haul Regional service, Expedited Priority Rail service and Tailor-made Dedicated service to meet the individual needs of our customers.",N/A
Yoh,1001 to 5000 Employees,"Philadelphia, PA",Staffing & Outsourcing,3.7,4.5,3.5,3.5,3.5,3.3,3.3,See All 336 Reviews,"Yoh gets it. We look for the best people for our clients and employ the best people to get the job done. We are moving forward - aimed straight and ahead of the curve. We've been around for a long time and we are changing with the times. For employees, we look to provide a great environment to succeed and develop. It's a dynamic business and we look for dynamic individuals who can become part of our local, national and client-facing teams. We are not your father's staffing company. For clients, Yoh provides immediate, critical talent search, managed or outsourced solutions in over 75 locations throughout the US and the UK. Yoh focuses on IT, Engineering, Media & Entertainment, Engineering, Aviation and Defense, Life Sciences, Occupational Health Care, Telecom and Federal Services. Yoh provides a full range of managed services including Managed Staffing (MSP), Recruitment Process Outsourcing (RPO), IC Compliance, SOW Management and Payroll Management.","Mission: Our clients rely on us because they can -- from our deep industry knowledge and technical expertise, to our financial stability as a privately-held company and 100 year plus track record of success, Yoh and our parent company, Day & Zimmermann, get the job done. We do what we say.® by drawing strength from our values, making them part of everything we do. They capture the essence of what our company stands for: safety, diversity, integrity and success."
Aimbridge Hospitality,10000+ Employees,"Plano, TX","Hotels, Motels, & Resorts",3.7,3.9,3.5,3.5,3.5,3.6,3.8,See All 608 Reviews,"Join a world of possibility with Aimbridge Hospitality! Our associates are passionate about serving our guests and driving exceptional results, and thrive in a culture where everyone is inspired to #AIMHigher.

We're a leading, multinational hospitality company offering best-in-class hotel management services across a broad spectrum of hotels under all leading brands (Marriott, Hyatt, Hilton, IHG, Wyndham, Choice, Extended Stay America, and more), luxury and destination resorts, convention centers, and boutique/lifestyle hotels. Our premium portfolio represents over 1,550 properties in 49 states and 21 countries. As the world's largest third-party hotel operator, we are dedicated to our mission to be the best by leveraging our scale to add value for hotel owners and unparalleled opportunities for associates.

Our Values define who we are as a company and unite us with a common purpose. Discover what makes Aimbridge a preferred hospitality employer:

• Engaging Culture - At Aimbridge, we have high expectations for results and performance. That’s why we value passionate and service-minded people who love to be challenged and who desire opportunities to directly contribute to the overall success of the Company.

• Dynamic Careers - We invest in training, technology, and talent. Through a collaborative and supportive approach, Aimbridge can take associates where they want to go! At Aimbridge, an associate’s professional network will instantly expand.

• Community Impact - Being good corporate citizens is something we take seriously at Aimbridge. Impact and connection is what it’s all about! We engage internally and externally in a variety of ways to make a positive difference for each other, and within our local communities.",N/A
ResourceMFG,10000+ Employees,"Atlanta, GA",Staffing & Outsourcing,3.7,3.8,3.5,3.5,3.3,3.2,3.3,See All 139 Reviews,"ResourceMFG is a nationwide manufacturing staffing organization with over 25 years of recruiting and selection expertise to match job candidates with positions where they will succeed. As the manufacturing division of Employbridge, one of the largest global staffing firms in the world with over 490 locations, we are a national leader in workforce management solutions.

We have short-term and long-term temporary staffing assignments available along with opportunities for permanent hire. If you're seeking manufacturing jobs or staff, we have the expertise to assist you. Please check out your local ResourceMFG office for further details.",N/A
"Prestige Senior Living/Prestige Care
Hiring Surge",5001 to 10000 Employees,"Vancouver, WA",Health Care Services & Hospitals,3.7,4.5,3.8,3.4,3.6,3.5,3.8,See All 221 Reviews,"Who Is Prestige Care/Prestige Senior Living?

Prestige Care is a family of over 75 skilled nursing + post-acute care centers, as well as assisted living and memory care communities in 8 Western states. We are an organization of over 5,000 team members who serve thousands of residents, where we have the privilege of personally touching their lives every day.

We have four core values of integrity, trust, commitment, and respect that guide everything that we do. With a strong commitment to career development and advancement, Prestige Care is a employer that can help you achieve your career goals and objectives. With a healthcare career at Prestige Care, you will enjoy a collaborative, team-oriented environment where your work truly matters at the end of every day.",N/A
Tilted Kilt Pub & Eatery,1001 to 5000 Employees,"Tempe, AZ",Casual Restaurants,3.7,5.0,3.2,3.6,3.5,2.9,2.9,See All 244 Reviews,N/A,N/A
Roche Bros. Supermarkets,1001 to 5000 Employees,"Mansfield, MA",Grocery Stores & Supermarkets,3.6,3.5,3.2,3.5,2.9,2.8,2.8,See All 218 Reviews,"Roche Bros. Supermarkets is a privately held corporation consisting of 22 supermarket retail operations, which serves consumers in the Greater Boston and Eastern Massachusetts marketplaces. Founded in 1952 by brothers Bud and Pat Roche, Roche Bros. has expanded to be one of the largest privately held supermarkets in New England. The success and growth of the company have been based upon offering their valued customers quality selections of grocery, produce, meats, seafood, deli, take-home food, prepared and frozen food and health and beauty care products. Roche Bros.’ commitment to quality, value and superior customer service is backed by the company’s promise “Your family deserves the best.”

In addition to Roche Brothers' 17 locations, in 2014 a new small-concept store called Brothers Marketplace was opened, with a focus on fresh and local products. We have five Brothers Marketplace locations: Medfield, Weston, Duxbury, Cambridge and Waltham. Our next venture will be opening a new Roche Bros. in Watertown, MA!

At www.rochebros.com you can find more information about our locations, catering offerings, and available jobs. We are always hiring, especially with the upcoming opening of our newest location in Watertown 2021!",N/A
FleishmanHillard,1001 to 5000 Employees,"Saint Louis, MO",Advertising & Marketing,3.7,4.0,3.7,3.0,3.5,3.4,3.7,See All 723 Reviews,"FleishmanHillard specializes in public relations, reputation management, public affairs, brand marketing, digital strategy, social engagement and content strategy.

FleishmanHillard was named 2019 PRWeek U.S. Outstanding Large Agency; 2019 Holmes Report North America Large Agency of the Year; ICCO Network of the Year – Americas 2017-2019; Agency of the Year at the 2017 and 2018 North American Excellence Awards; 2018 Large Consultancy of the Year by PRWeek UK; PR News’ Best Places to Work in PR 2016-2018; Human Rights Campaign Best Places to Work for LGBTQ Equality for 2018-2020; PR Awards Asia 2017 Greater China Agency of the Year; and NAFE’s “Top Companies for Executive Women” for 2010-2020.

The firm’s award-winning work is widely heralded, including at the Cannes International Festival of Creativity. FleishmanHillard is part of Omnicom Public Relations Group, and has 80 offices in more than 30 countries, plus affiliates in 43 countries.",N/A
