NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
"Central Market
Part of H E B",1001 to 5000 Employees,"Dallas, TX",Grocery Stores & Supermarkets,3.9,4.3,4.0,3.2,3.5,3.9,3.6,See All 305 Reviews,"We are really into food! With hundreds of cheeses, thousands of wines, acres of produce, and aisles of experts, we make it our mission to help you experience food in a whole new way. We think beyond the plate, with cooking classes, live music, and more at every location. You will taste unforgettable food, discover flavors you never knew you couldn’t live without, and fall in love. See why Central Market is more than a store. It’s a foodie wonderland. Come fill a basket with your favorites, & fill your head with ideas.

You don’t get to be the kind of store Central Market is without great people. Even better when those great people are food fanatics. From our sourcing experts to our in-store Foodies and our cooking school instructors, everyone comes together, every day, devoted to the same cause: the love of food.",N/A
Monster Beverage Corporation,1001 to 5000 Employees,"Corona, CA",Food & Beverage Manufacturing,4.0,4.4,4.1,3.8,3.8,3.7,3.5,See All 324 Reviews,"Most companies spend their money on ad agencies, TV commercials, radio spots, and billboards to tell you how good their products are. At Monster we choose none of the above. Instead, we support the scene, our bands, our athletes and our fans. We back athletes so they can make a career out of their passion. We promote concert tours, so our favorite bands can visit your home town. We celebrate with our fans and riders by throwing parties and making the coolest events we can think of a reality.

At Monster we are all about the things you care about. What kid dreams about landing a 9 to 5 job? We all dreamed about being pro athletes, musicians and living the life. We know it takes encouragement and support to make that dream a reality, so we created the Monster Army to back the next generation pros, the future Ricky Carmichael, Jeremy McGrath, Dave Mirra, Danny Kass and Rob Dyrdek’s.",N/A
Bosch,10000+ Employees,"Farmington Hills, MI",Miscellaneous Manufacturing,3.9,4.5,4.0,3.8,3.6,3.7,3.9,"See All 1,087 Reviews","The Bosch Group is a leading global supplier of technology and services. It employs roughly 400,000 associates worldwide (as of 12/31/19). The company generated sales of $85.7 billion in 2019. Its operations are divided into four business sectors: Mobility Solutions, Industrial Technology, Consumer Goods, and Energy and Building Technology. As a leading IoT company, Bosch offers innovative solutions for smart homes, smart cities, connected mobility, and connected manufacturing. It uses its expertise in sensor technology, software and services, as well as its own IoT cloud, to offer its customers connected, cross-domain solutions from a single source.

Imprint: https://www.bosch.us/corporate-information/
Privacy statement: https://www.bosch.us/privacy-statement/",N/A
Staten Island University Hospital,5001 to 10000 Employees,"Staten Island, NY",Health Care Services & Hospitals,3.9,3.9,3.6,3.4,3.2,4.1,3.8,See All 73 Reviews,"Staten Island University Hospital began as a one-room infirmary more than 150 years ago, but we've grown to become a 668-bed teaching hospital that spans two campuses. As part of Northwell Health, we have access to vast resources and services, while remaining firmly committed to serving the needs of our local community.

Our 17-acre North campus houses Staten Island’s most modern emergency department, a state-of-the-art education center, and a medical arts pavilion. Our South campus boasts its own emergency department and offers a range of specialty programs, including geriatric psychiatry, behavioral health and substance abuse services.

At Staten Island University Hospital, we take great pride in the care we offer and the work we do to teach and train—we're always seeking out new and better ways to prevent and treat disease.",N/A
Baptist Health (Kentucky),10000+ Employees,"Louisville, KY",Health Care Services & Hospitals,3.9,3.9,3.9,3.6,3.4,3.9,3.6,See All 356 Reviews,"Baptist Health has a long history of providing exception quality of care and is known for high levels of patient and employee satisfaction. Our Baptist Health family includes more than 20,000 individuals dedicated to providing the best care and serving the healthcare needs of the communities we serve, including over 18,500 employees, 1000 providers and nearly 1,000 volunteers and trustees. Our full spectrum of care includes seven owned hospitals and one managed one; a growing network of physicians and advanced providers; an insurance subsidiary, Baptist Health Plan; and more than 250 outpatient services including urgent and express care, physical therapy, occupational medicine, home health services, diagnostics and fitness centers.
As a faith-based health system, and known for its treat-you-like-family philosophy, Baptist Health’s culture is focused on patient-centered care supported with the special emphasis we place on our Core Values.","Mission: OUR MISSION
Baptist Health demonstrates the love of Christ by providing and coordinating care and improving health in our communities.
OUR VISION
Baptist Health will lead the transformation to healthier communities.
OUR VALUES
Baptist Health will live out its Christ-centered mission and achieve its vision guided by the following faith-based values: Integrity, Respect, Excellence, Collaboration, Compassion, and Joy."
Boston Medical Center,1001 to 5000 Employees,"Boston, MA",Health Care Services & Hospitals,3.9,4.4,3.8,3.5,3.1,3.9,3.6,See All 490 Reviews,"Boston Medical Center (BMC) is a private, not-for-profit, 514-bed, academic medical center located in Boston’s historic South End. The hospital is the primary teaching affiliate for Boston University School of Medicine. BMC emphasizes community-based care, with its mission to provide consistently accessible health services to all.

Recognized for its high-quality, nationally ranked and comprehensive medical care for the entire family, patients have access to the most current treatment and advancements at BMC. BMC physicians lead the way in pioneering new therapies that impact the care of patients locally and worldwide.",N/A
Owens Corning,10000+ Employees,"Toledo, OH",Miscellaneous Manufacturing,3.9,3.5,3.8,3.5,3.4,3.9,3.6,See All 638 Reviews,"Owens Corning is a global building and industrial materials leader. The company’s three integrated businesses are dedicated to the manufacture and advancement of a broad range of insulation, roofing and fiberglass composite materials. Leveraging the talents of 19,000 employees in 33 countries, Owens Corning provides innovative products, manufacturing technologies, and sustainable solutions that address energy efficiency, product safety, renewable energy, durable infrastructure, and labor productivity. These solutions provide a material difference to the company’s customers and make the world a better place. Based in Toledo, Ohio, USA, the company posted 2019 sales of $7.2 billion. Founded in 1938, it has been a Fortune 500® company for 65 consecutive years. For more information, please visit www.owenscorning.com.",N/A
SunPower,5001 to 10000 Employees,"San Jose, CA",Electrical & Electronic Manufacturing,3.8,4.3,3.7,3.2,3.1,4.0,3.6,See All 420 Reviews,"SunPower is a global leader in solar innovation and sustainability with a rich heritage of pioneering the best energy technologies in the world. Our solutions are unrivaled in terms of long-term reliability, efficiency and guaranteed performance. Through design, manufacturing, installation and ongoing maintenance and monitoring, SunPower provides its world-record efficient solar technology to residential, commercial and utility customers worldwide.
At SunPower, we are passionately committed to changing the way our world is powered. And as we continue shaping the future of Smart Energy, we are guided by our legacy of innovation, optimism, perseverance and integrity. Headquartered in Silicon Valley, SunPower has dedicated, customer-focused employees in Africa, Asia, Australia, Europe, North America and South America. In an industry that is reshaping the world’s energy future, there’s no better place to be than SunPower.",N/A
Medical College of Wisconsin,5001 to 10000 Employees,"Milwaukee, WI",Colleges & Universities,3.9,3.9,3.7,3.7,3.6,3.8,3.7,See All 373 Reviews,"As the 8th largest private employer in metro Milwaukee, the Medical College of Wisconsin (MCW) brings together inquisitive minds in science, medicine, education and community engagement to solve the toughest challenges in health. Located within the Milwaukee Regional Medical Center and with regional campuses in Green Bay and Wausau, we are the 3rd largest private medical school in the U.S., teaching 1,400 medical, graduate and pharmacy students every year. MCW is the state’s largest private research institution and in the top 6% worldwide in publishing new knowledge. We employ more Wisconsin physicians than any other group in the state and perform 2.8 million patient visits annually through our health system partners, including Froedtert Health, Children’s Hospital of Wisconsin and the Milwaukee VA Medical Center. MCW values these relationships as well as a welcoming and collaborative work environment because we believe the only way to build a healthier world is to build it together.","Mission: MCW is a distinguished leader and innovator in the education and development of the next generation of physicians, scientists, pharmacists and health professionals; we discover and translate new knowledge in the biomedical and health sciences; we provide cutting-edge, collaborative patient care of the highest quality; and we improve the health of the communities we serve."
FINRA,1001 to 5000 Employees,"Washington, DC",Brokerage Services,4.0,4.0,3.8,4.3,3.6,3.9,3.4,See All 649 Reviews,"FINRA is dedicated to investor protection and market integrity. Our team of highly trained professionals are passionate about protecting investors and ensuring financial markets remain fair by writing and enforcing the critical rules and regulations that govern more than 3,700 firms and 630,000 brokers across the country.

With more than 3,500 employees nationwide, FINRA is committed to a diverse, high-performance workplace. We recognize that it’s the hard work, passion and dedication of our team that makes FINRA the strong, successful organization it is. That’s why we offer a competitive compensation, benefits and services package.

And at FINRA, we offer more than just a job; we provide employees with the learning and educational tools needed to enhance their knowledge, talents and abilities—whether it’s an online course to enhance productivity or a seminar to maximize leadership skills.

At FINRA, we believe your work can be your passion.",N/A
US Tech Solutions,1001 to 5000 Employees,"Edison, NJ",Staffing & Outsourcing,3.8,4.5,3.6,3.7,3.6,3.6,3.7,See All 339 Reviews,"At US Tech Solutions we understand that the primary growth driver of any company’s success is ‘its people’. With this philosophy in mind, USTECH offers talent solutions to more than 150 global organizations including 20% of Fortune 500. We are a staffing firm offering contingent, contingent-to-hire and direct hire service across Financial Services, Healthcare, Life Sciences, Aerospace, Energy, Retail, Telecom, Technology, Manufacturing, and Engineering.

We got our start in 2000 by our founding CEO, Manoj Agarwal, and today operate out of 40 global locations in the United States, India, and Europe, with an employee base of 3600+.

Deloitte has recognized USTECH as one of the fastest growing private businesses for the past five consecutive years and INC 500 for the past three. We have also been rated “The Top Business in the US” by Diversity Business since 2011.

For more information, visit our website at www.ustechsolutions.com",N/A
Google,10000+ Employees,"Mountain View, CA",Internet,4.5,4.4,4.4,4.3,4.1,4.5,4.3,"See All 18,391 Reviews","Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards.

Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit careers.google.com.",N/A
Microsoft,10000+ Employees,"Redmond, WA",Computer Hardware & Software,4.4,4.4,4.4,4.1,4.0,4.1,4.1,"See All 29,407 Reviews","Our drive to change the world unites us!

Microsoft is the ideal place for people who have passion for their work and the desire to make an impact—in their careers, in the community and on the world. Microsoft is a unique company; and not just within the tech industry. Here, smart people thrive on their own terms and push their intelligence to its limit. The variety of job opportunities and career advancement at Microsoft is incredible and empowers you to constantly challenge yourself and chart your own course.",N/A
Apple,10000+ Employees,"Cupertino, CA",Computer Hardware & Software,4.3,4.4,4.3,3.7,3.7,4.3,3.8,"See All 20,869 Reviews","We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all do what we love in new ways. The people who work here have reinvented entire industries with the Mac, iPhone, iPad, and Apple Watch, as well as with services, including Apple TV, the App Store, Apple Music, and Apple Pay. And the same innovation that goes into our products also applies to our practices — strengthening our commitment to leave the world better than we found it.

Every new product we invent, service we create, or store we open is the result of people working together to make each other’s ideas stronger. That happens here because every one of us strives toward a common goal — creating the best customer experiences. So bring your passion, courage, and original thinking and get ready to share it. This is where your work can make a difference in people’s lives. Including your own.",N/A
US Air Force,10000+ Employees,"Washington, DC",Federal Agencies,4.2,4.2,4.0,3.3,3.4,4.3,4.2,"See All 16,619 Reviews","The mission of the US Department of the Air Force is to fly, fight, and win -- in air, space, and cyberspace. Along with the Army, Navy, and Marine Corps, the US Air Force is a major military branch of the US Department of Defense responsible for defending the US and its interests through aerial, space, and cyber warfare. The agency includes more than a dozen major commands, including the Air Force Reserve and Air National Guard. It also consists of field operating agencies and direct reporting units, which are typically assigned to specialized missions. It has more than 150,000 civilian employees and 330,000 active duty personnel, some of whom are deployed in Afghanistan, Iraq, and the Asia/Pacific region.",N/A
Cisco Systems,10000+ Employees,"San Jose, CA",Computer Hardware & Software,4.2,4.3,4.3,4.2,3.8,4.1,3.9,"See All 21,829 Reviews","#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference. Here’s how we do it.

We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!

But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)

So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!","Mission: Cisco wants you to bring your uniqueness, join teams to solve challenges, and work together to get results. Be you, with us! #WeAreCisco!

Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take bold steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward."
Capital One,10000+ Employees,"Mc Lean, VA",Banks & Credit Unions,4.1,4.2,4.1,4.1,3.6,4.2,3.8,"See All 9,234 Reviews","Capital One is where professional achievement meets personal satisfaction. Here, every day is another chance to do meaningful work and disrupt an entire industry in positive ways—while getting the opportunities, support and benefits you need.

Compassionate and curious. Inspirational and energized. That’s #LifeAtCapitalOne. Discover it for yourself today.","Mission: Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, sexual orientation, gender identity, protected veteran status, disability or other protected status."
Qualcomm,10000+ Employees,"San Diego, CA",Computer Hardware & Software,4.1,3.8,3.8,3.3,3.6,4.1,4.0,"See All 6,813 Reviews","We’re looking for inventive minds to help fuel what’s next in 5G.

Qualcomm is the wireless technology innovator and the company of inventors that unlocked 5G. We’re ushering in an age of rapid acceleration in wireless connectivity that’s transforming entire industries and enriching lives on a global scale. From smartphones to smart homes, mobile PCs to automotive, gaming to XR/VR/AR, and audio to factories of the future, 5G may be the most important technological development of the 21 st century — and Qualcomm is leading the way.

But this is just the beginning. It takes brilliant minds with diverse skills, backgrounds, and cultures to transform 5G’s potential into world-changing technologies and products. This is the Invention Age — and this is where you come in.",N/A
Intel Corporation,10000+ Employees,"Santa Clara, CA",Computer Hardware & Software,4.1,4.4,4.1,4.0,3.5,4.0,3.9,"See All 17,712 Reviews","Intel’s mission is to shape the future of technology to help create a better future for the entire world. By pushing forward in fields like AI, analytics and cloud-to-edge technology, Intel’s work is at the heart of countless innovations. From major breakthroughs like self-driving cars and rebuilding the coral reefs, to things that make everyday life better like blockbuster effects and improved shopping experiences — they’re all powered by Intel technology. With a career at Intel, you have the opportunity to help make the future more wonderful for everyone.

Join us.",N/A
Bank of America,10000+ Employees,"Charlotte, NC",Banks & Credit Unions,4.0,4.3,4.0,3.8,3.6,4.0,3.8,"See All 26,112 Reviews","Bank of America is one of the world's largest financial institutions, serving individuals, small- and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. The company serves approximately 56 million U.S. consumer and small business relationships. It is among the world's leading wealth management companies and is a global leader in corporate and investment banking and trading.",N/A
Accenture,10000+ Employees,"Dublin, Ireland",Consulting,4.0,4.2,3.9,3.4,3.5,3.9,3.9,"See All 74,070 Reviews","Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 500,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.",N/A
Irvine Company,1001 to 5000 Employees,"Newport Beach, CA",Real Estate,4.0,3.9,3.8,3.6,3.6,4.2,3.9,See All 713 Reviews,"With diversified operations throughout coastal California, Irvine Company plans and brings to life balanced, sustainable communities with a full range of housing, job and retail centers, schools, recreation and permanently preserved open space.

We take as much pride in our employee community as we do the communities we create. It’s an environment populated with talented people, a collaborative spirit and abundant opportunities.

At Irvine Company, our success begins with you.",N/A
"Central Market
Part of H E B",1001 to 5000 Employees,"Dallas, TX",Grocery Stores & Supermarkets,3.9,4.3,4.0,3.2,3.5,3.9,3.6,See All 305 Reviews,"We are really into food! With hundreds of cheeses, thousands of wines, acres of produce, and aisles of experts, we make it our mission to help you experience food in a whole new way. We think beyond the plate, with cooking classes, live music, and more at every location. You will taste unforgettable food, discover flavors you never knew you couldn’t live without, and fall in love. See why Central Market is more than a store. It’s a foodie wonderland. Come fill a basket with your favorites, & fill your head with ideas.

You don’t get to be the kind of store Central Market is without great people. Even better when those great people are food fanatics. From our sourcing experts to our in-store Foodies and our cooking school instructors, everyone comes together, every day, devoted to the same cause: the love of food.",N/A
Monster Beverage Corporation,1001 to 5000 Employees,"Corona, CA",Food & Beverage Manufacturing,4.0,4.4,4.1,3.8,3.8,3.7,3.5,See All 324 Reviews,"Most companies spend their money on ad agencies, TV commercials, radio spots, and billboards to tell you how good their products are. At Monster we choose none of the above. Instead, we support the scene, our bands, our athletes and our fans. We back athletes so they can make a career out of their passion. We promote concert tours, so our favorite bands can visit your home town. We celebrate with our fans and riders by throwing parties and making the coolest events we can think of a reality.

At Monster we are all about the things you care about. What kid dreams about landing a 9 to 5 job? We all dreamed about being pro athletes, musicians and living the life. We know it takes encouragement and support to make that dream a reality, so we created the Monster Army to back the next generation pros, the future Ricky Carmichael, Jeremy McGrath, Dave Mirra, Danny Kass and Rob Dyrdek’s.",N/A
Saputo,10000+ Employees,"Montreal, Canada",Food & Beverage Manufacturing,3.7,3.8,3.5,3.2,3.4,3.9,3.2,See All 280 Reviews,"Saputo produces, markets, and distributes a wide array of dairy products of the utmost quality, including cheese, fluid milk, extended shelf-life milk and cream products, cultured products and dairy ingredients. Saputo is one of the top ten dairy processors in the world, the largest cheese manufacturer and the leading fluid milk and cream processor in Canada, one of the top three dairy processors in Argentina, and among the top four in Australia. In the US, Saputo ranks among the top three cheese producers and is one of the largest producers of extended shelf-life and cultured dairy products. Saputo Inc. is a publicly traded company and its shares are listed on the Toronto Stock Exchange under the symbol “SAP”.",N/A
"Wakefern Food
Hiring Surge",1001 to 5000 Employees,"Keasbey, NJ",Grocery Stores & Supermarkets,3.9,3.8,3.9,3.4,3.7,3.5,3.8,See All 159 Reviews,"From a small, struggling cooperative with eight members – all owners of their own grocery stores -- Wakefern Food Corp. has grown into the largest retailer -- owned cooperative in the United States. Founded in 1946, the cooperative is comprised of 50 members who today independently own and operate 329 supermarkets under the ShopRite, The Fresh Grocer, Price Rite and Dearborn Market banners in New Jersey, New York, Connecticut, Pennsylvania, Maryland, Delaware, Massachusetts and Rhode Island. Together with its member companies Wakefern employs more than 70,000 people, making it one of the largest employers in New Jersey.","Mission: Helping small business succeed in a big business world …

Wakefern is committed to providing entrepreneurs and independent retailers with the necessary tools to succeed in a competitive market. This goal is especially vital to the independent grocer today as it becomes increasingly difficult to compete with multi-national chains.

Wakefern’s core values – integrity, innovation and teamwork – provide a strong foundation upon which the company has built its business."
St. Luke's University Health Network,10000+ Employees,"Bethlehem, PA",Health Care Services & Hospitals,3.8,4.0,3.9,3.6,3.2,3.5,3.6,See All 299 Reviews,"Founded in 1872, St. Luke’s University Health Network (SLUHN) is a fully integrated, regional, non-profit network of more than 16,000 employees providing services at 12 hospitals and 300+ outpatient sites. With annual net revenue greater than $2 billion, the Network’s service area includes 11 counties: Lehigh, Northampton, Berks, Bucks, Carbon, Montgomery, Monroe, Schuylkill and Luzerne counties in Pennsylvania and Warren and Hunterdon counties in New Jersey. Dedicated to advancing medical education, St. Luke’s is the preeminent teaching hospital in central-eastern Pennsylvania. In partnership with Temple University, St. Luke’s created the Lehigh Valley’s first and only regional medical school campus. It also operates the nation’s longest continuously operating School of Nursing, established in 1884, and 38 fully accredited graduate medical educational programs with 347 residents and fellows. St. Luke’s is the only Lehigh Valley-based health care system to earn Medicare’s five- and four-star ratings (the highest) for quality, efficiency and patient satisfaction. St. Luke’s is both a Leapfrog Group and Healthgrades Top Hospital and a Newsweek World’s Best Hospital. U.S. News & World Report ranked St. Luke’s #1 in the Lehigh Valley and #6 in the state. Two of IBM Watson Health’s 100 Top Hospitals are St. Luke’s hospitals. St. Luke’s University Hospital has earned the 100 Top Major Teaching Hospital designation from IBM Watson Health eight times total and six years in a row. St. Luke’s has also been cited by IBM Watson Health as a 50 Top Cardiovascular Program. Utilizing the Epic electronic medical record (EMR) system for both inpatient and outpatient services, the Network is a multi-year recipient of the Most Wired award recognizing the breadth of the SLUHN’s information technology applications such as telehealth, online scheduling and online pricing information. St. Luke’s is also recognized as one of the state’s lowest cost providers.",N/A
Brookfield Properties,10000+ Employees,"New York, NY",Real Estate,3.9,3.5,3.7,3.7,3.8,3.7,3.5,See All 168 Reviews,"As one of the largest real estate services companies in the world, Brookfield Properties operates an iconic portfolio of irreplaceable properties in the world's most dynamic markets. We provide property management and development expertise exclusively for properties owned by Brookfield Asset Management, a global alternative asset manager.

Through the development and management of our premier portfolio, we focus on maximizing the tenant experience in addition to the investment and operational performance of the asset. We also integrate leading-edge technologies which enables our properties to be at the forefront of innovation and sustainability – benefiting not only our tenants, residents and business partners, but also the neighborhoods in which we operate.

Our company is comprised of experts across a range of specialties who share a goal of ensuring our properties are continuously evolving to meet the needs of our communities and stakeholders.",N/A
Concord Hospitality,1001 to 5000 Employees,"Raleigh, NC","Hotels, Motels, & Resorts",3.9,4.1,3.7,3.7,3.5,4.0,3.9,See All 133 Reviews,"Since 1985, Concord Hospitality has maintained an unparalleled standard of excellence across all capabilities as hotel developer, owner and operator, providing dedicated hotel management services to both full-service and upscale select-service properties. Together with the non-negotiables of hard work, integrity and transparency, we apply a relationship-first mentality to every project.","Mission: “Our success is fostered by keeping our Concord Cornerstones as the lens through which all strategic decisions are evaluated. The strength of our company comes from ensuring our cornerstones of Quality, Integrity, Community, Profitability and Fun are represented at all levels in everything we do”

- Mark Laport, founder, president and CEO"
Faegre Drinker,1001 to 5000 Employees,"Minneapolis, MN",Legal,3.9,4.2,3.6,3.5,3.5,3.7,3.4,See All 148 Reviews,"Faegre Drinker is a firm designed for clients, providing exceptional transactional, litigation and regulatory services to organizations ranging from emerging enterprises to multinational companies. Our more than 1,300 attorneys, consultants and professionals in 14 practices and 22 locations across the United States, in the United Kingdom and in China, all have one shared focus: you, the client. Our business service offerings — Faegre Drinker Consulting, The District Policy Group, Tritura Information Governance and Innovative Health Strategies — include specialized consultants and professionals who deliver cutting-edge advice and solutions across government advocacy, data analytics and health care. We understand your priorities. We bring you fresh ideas that work. And we deliver excellence without arrogance. Learn more at FaegreDrinker.com",N/A
Louis Dreyfus Company,10000+ Employees,"Rotterdam, Netherlands",Food Production,3.9,3.9,3.8,3.5,3.5,3.7,3.5,See All 713 Reviews,N/A,N/A
Google,10000+ Employees,"Mountain View, CA",Internet,4.5,4.4,4.4,4.3,4.1,4.5,4.3,"See All 18,392 Reviews","Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards.

Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit careers.google.com.",N/A
Apple,10000+ Employees,"Cupertino, CA",Computer Hardware & Software,4.3,4.4,4.3,3.7,3.7,4.3,3.8,"See All 20,868 Reviews","We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all do what we love in new ways. The people who work here have reinvented entire industries with the Mac, iPhone, iPad, and Apple Watch, as well as with services, including Apple TV, the App Store, Apple Music, and Apple Pay. And the same innovation that goes into our products also applies to our practices — strengthening our commitment to leave the world better than we found it.

Every new product we invent, service we create, or store we open is the result of people working together to make each other’s ideas stronger. That happens here because every one of us strives toward a common goal — creating the best customer experiences. So bring your passion, courage, and original thinking and get ready to share it. This is where your work can make a difference in people’s lives. Including your own.",N/A
US Air Force,10000+ Employees,"Washington, DC",Federal Agencies,4.2,4.2,4.0,3.3,3.4,4.3,4.2,"See All 16,621 Reviews","The mission of the US Department of the Air Force is to fly, fight, and win -- in air, space, and cyberspace. Along with the Army, Navy, and Marine Corps, the US Air Force is a major military branch of the US Department of Defense responsible for defending the US and its interests through aerial, space, and cyber warfare. The agency includes more than a dozen major commands, including the Air Force Reserve and Air National Guard. It also consists of field operating agencies and direct reporting units, which are typically assigned to specialized missions. It has more than 150,000 civilian employees and 330,000 active duty personnel, some of whom are deployed in Afghanistan, Iraq, and the Asia/Pacific region.",N/A
Cisco Systems,10000+ Employees,"San Jose, CA",Computer Hardware & Software,4.2,4.3,4.3,4.2,3.8,4.1,3.9,"See All 21,827 Reviews","#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference. Here’s how we do it.

We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!

But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)

So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!","Mission: Cisco wants you to bring your uniqueness, join teams to solve challenges, and work together to get results. Be you, with us! #WeAreCisco!

Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take bold steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward."
Capital One,10000+ Employees,"Mc Lean, VA",Banks & Credit Unions,4.1,4.2,4.1,4.1,3.6,4.2,3.8,"See All 9,234 Reviews","Capital One is where professional achievement meets personal satisfaction. Here, every day is another chance to do meaningful work and disrupt an entire industry in positive ways—while getting the opportunities, support and benefits you need.

Compassionate and curious. Inspirational and energized. That’s #LifeAtCapitalOne. Discover it for yourself today.","Mission: Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, sexual orientation, gender identity, protected veteran status, disability or other protected status."
Qualcomm,10000+ Employees,"San Diego, CA",Computer Hardware & Software,4.1,3.8,3.8,3.3,3.6,4.1,4.0,"See All 6,813 Reviews","We’re looking for inventive minds to help fuel what’s next in 5G.

Qualcomm is the wireless technology innovator and the company of inventors that unlocked 5G. We’re ushering in an age of rapid acceleration in wireless connectivity that’s transforming entire industries and enriching lives on a global scale. From smartphones to smart homes, mobile PCs to automotive, gaming to XR/VR/AR, and audio to factories of the future, 5G may be the most important technological development of the 21 st century — and Qualcomm is leading the way.

But this is just the beginning. It takes brilliant minds with diverse skills, backgrounds, and cultures to transform 5G’s potential into world-changing technologies and products. This is the Invention Age — and this is where you come in.",N/A
Intel Corporation,10000+ Employees,"Santa Clara, CA",Computer Hardware & Software,4.1,4.4,4.1,4.0,3.5,4.0,3.9,"See All 17,715 Reviews","Intel’s mission is to shape the future of technology to help create a better future for the entire world. By pushing forward in fields like AI, analytics and cloud-to-edge technology, Intel’s work is at the heart of countless innovations. From major breakthroughs like self-driving cars and rebuilding the coral reefs, to things that make everyday life better like blockbuster effects and improved shopping experiences — they’re all powered by Intel technology. With a career at Intel, you have the opportunity to help make the future more wonderful for everyone.

Join us.",N/A
Bank of America,10000+ Employees,"Charlotte, NC",Banks & Credit Unions,4.0,4.3,4.0,3.8,3.6,4.0,3.8,"See All 26,112 Reviews","Bank of America is one of the world's largest financial institutions, serving individuals, small- and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. The company serves approximately 56 million U.S. consumer and small business relationships. It is among the world's leading wealth management companies and is a global leader in corporate and investment banking and trading.",N/A
Accenture,10000+ Employees,"Dublin, Ireland",Consulting,4.0,4.2,3.9,3.4,3.5,3.9,3.9,"See All 74,066 Reviews","Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 500,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.",N/A
