NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
Loma Linda University,1001 to 5000 Employees,"Loma Linda, CA",Colleges & Universities,4.1,3.9,3.9,3.7,3.3,3.4,3.3,See All 140 Reviews,"Loma Linda University (LLU) is a Seventh-day Adventist institution that focuses on health sciences. The university offers more than 100 degree (bachelor's, master's, and doctorate) and certificate programs in the fields of allied health, dentistry, medicine, nursing, pharmacy, public health, and science and technology. It has an enrollment of approximately 4,000 students. LLU is an affiliate of the Loma Linda University Adventist Health Sciences Center, where 550 physicians and other health-care professionals provide medical care at the Loma Linda University Medical Center. The school was founded in 1905 and is one of 15 Seventh-day Adventist universities.",N/A
College Nannies+Sitters+Tutors,1001 to 5000 Employees,"Broomfield, CO",Staffing & Outsourcing,4.1,4.5,4.3,4.3,4.2,3.5,3.8,See All 620 Reviews,"College Nannies, Sitters and Tutors is the nation's most complete resource for customized nanny, professional babysitting and tutoring services. With strong and dedicated local ownership, College Nannies, Sitters and Tutors franchises have been Building Stronger Families nationwide since 2001 by providing role models from cradle to college.

Build a stronger resume while you make a difference in a child’s life. College Nannies, Sitters and Tutors is currently accepting applications from responsible, outgoing individuals for a variety of childcare and tutoring positions. We offer flexible scheduling and a wide variety of positions to fit your skills and preferences.",N/A
"Methodist Health System
Hiring Surge",5001 to 10000 Employees,"Dallas, TX",Health Care Services & Hospitals,4.1,4.5,4.3,4.1,4.1,3.8,4.2,See All 419 Reviews,"Methodist Health System is a highly revered, leading nonprofit healthcare organization in Dallas, Texas. Named one of the fastest-growing health systems in America by Modern Healthcare, Methodist includes 12 hospitals, either through ownership or affiliation. Our wholly owned and full-service hospitals include Methodist Dallas, Methodist Charlton, Methodist Mansfield, and Methodist Richardson Medical Centers; Methodist Richardson – Campus for Continuing Care; and, just opened, Methodist Midlothian Medical Center. Our affiliated physician organization is Methodist Medical Group, which includes more than 50 healthcare clinics, two concierge medicine clinics, an urgent care clinic, and a virtual care platform known as MethodistNOW. At Methodist, we strive to have a diverse workforce that reflects the communities we serve — one that is welcoming of the skills and talents of all groups. Our reputation as an award-winning employer shows in the honors we’ve earned:

• Magnet® designations for Methodist Dallas, Methodist Mansfield, and Methodist Richardson
• A Best Place to Work 15 years straight by the Dallas Business Journal
• 150 Great Places to Work in Healthcare nine years in a row by Becker’s Hospital Review
• Military Friendly Employer, Silver Designation
• One of three 2019 Top Healthcare Diversity Organizations in the U.S.
• Ranked No. 2 on DiversityInc’s List of Top Hospitals and Health Systems in America, 2018
• First member of the Mayo Clinic Care Network in Texas, since 2015.

Our Care Commitments
• Take Care of Patients
• Take Care of Each Other
• Take Care of Ourselves
• Take Care of Methodist

EOE/M/F/D/V",N/A
Loma Linda University,1001 to 5000 Employees,"Loma Linda, CA",Colleges & Universities,4.1,3.9,3.9,3.7,3.3,3.4,3.3,See All 140 Reviews,"Loma Linda University (LLU) is a Seventh-day Adventist institution that focuses on health sciences. The university offers more than 100 degree (bachelor's, master's, and doctorate) and certificate programs in the fields of allied health, dentistry, medicine, nursing, pharmacy, public health, and science and technology. It has an enrollment of approximately 4,000 students. LLU is an affiliate of the Loma Linda University Adventist Health Sciences Center, where 550 physicians and other health-care professionals provide medical care at the Loma Linda University Medical Center. The school was founded in 1905 and is one of 15 Seventh-day Adventist universities.",N/A
RE/MAX,5001 to 10000 Employees,"Denver, CO",Real Estate,4.1,4.2,4.0,3.9,3.7,3.4,3.8,"See All 1,406 Reviews","RE/MAX International knows there's no place like home, and it will help you get there. With some 90,000 real estate agents in a franchise network of independently owned offices in more than 75 nations, the real estate behemoth sells homes from Argentina to Zambia. Residential sales make up most of the company's business, but RE/MAX sells commercial property, too. RE/MAX also conducts real estate auctions and provides advisory and relocation services. The RE/MAX corporate logo, a red, white, and blue hot-air balloon, is more than symbolic: The company boasts the largest balloon fleet in the world. The company's colorful chairman Dave Liniger and vice chairman Gail Liniger co-founded RE/MAX in 1973.",N/A
"Scientific Research Corporation
Hiring Surge",1001 to 5000 Employees,"Atlanta, GA",IT Services,4.1,3.1,3.9,4.0,3.8,3.9,4.0,See All 144 Reviews,"Scientific Research Corporation (SRC) doesn't limit its services to the laboratory. The government contractor provides a wide variety of engineering and research services, including consulting, systems engineering, project management, network design, hardware and software development prototyping, testing and evaluation, systems integration, and training. Its expertise encompasses communications and intelligence systems, electronic warfare, simulation, and instrumentation systems.",N/A
"JM Family Enterprises
Hiring Surge",1001 to 5000 Employees,"Deerfield Beach, FL",Vehicle Dealers,4.1,4.0,4.0,3.5,3.5,3.7,3.3,See All 184 Reviews,"JM Family Enterprises, Inc., is a diversified automotive company with revenues of $17.7 billion and over 4,300 associates in North America. We have been ranked year after year as one of the 100 Best Companies to Work For according to FORTUNE magazine. Forbes magazine also lists JM Family among America’s Largest Private Companies.

Headquartered in Deerfield Beach, FL., JM Family has operations in Jacksonville and Margate, FL.; Commerce and Alpharetta, GA.; Mobile, AL.; St. Louis, MO; Dallas, TX; and Los Angeles, CA.

Subsidiaries include:

Southeast Toyota Distributors
The world’s largest independent distributor of Toyota vehicles;

JM&A Group
One of the leading independent providers of finance and insurance products in the automotive industry.

Southeast Toyota Finance
The captive finance company for 177 Toyota dealers in Alabama, Florida, Georgia, North Carolina and South Carolina.

DataScan
A global leader in wholesale floorplan accounting and risk management systems.

JM Lexus
One of the largest volume Lexus dealership in the world, and the first Lexus Plus dealership in the southeastern US.

Home Franchise Concepts
One of the world's largest franchising systems in the home improvement goods and services space, including four brands: Budget Blinds, Tailored Living, Concrete Craft and AdvantaClean.","Mission: At JM Family Enterprises, our mission is to be the premier provider of quality products and services. To accomplish our goal, we build mutually rewarding relationships with our customers, associates, business partners and the community. The company’s five core values (Consideration, Cooperation, Communication, Innovation and Accountability) are what set us apart. Our more than 4,300 associates adhere to these principles, and together, we achieve success."
Graco,1001 to 5000 Employees,"Minneapolis, MN",Industrial Manufacturing,4.1,3.8,4.1,4.2,3.8,4.2,3.9,See All 183 Reviews,"Since 1926, Graco has been a leading provider of premium pumps and spray equipment for the management of fluids and coating in the construction, manufacturing, processing and maintenance industries.

Headquartered in Minneapolis, Minnesota, Graco works closely with distributors around the world to offer innovative products that set the quality standard for spray finishing, paint circulation, lubrication, sealant and adhesives dispensing, process applications and contractor power equipment.

What sets us apart is our history, a focus on highly-engineered, quality products, industry-leading innovation and the solid partnerships we form with customers and suppliers around the world.

In addition to providing state-of-the-art fluid handling equipment to customers around the world, Graco is committed to its shareholders, communities, employees and their families. To find out more, please visit www.graco.com. ",N/A
TC Energy,5001 to 10000 Employees,"Calgary, Canada",Oil & Gas Services,4.1,3.7,3.9,3.9,3.5,4.4,3.8,See All 664 Reviews,"TransCanada is getting back to the basics: gas transmission and power generation. Through TransCanada PipeLines and other subsidiaries, it wholly owns more than 37,000 miles (and partially owns 5,500 miles) of natural gas pipeline; its six pipelines link the Western Sedimentary Basin to markets in six Canadian provinces and 17 US states. The company also owns a major oil pipeline (Keystone) and stakes in several other gas pipelines in the US, Canada, and Mexico. TransCanada has 380 billion cu. ft. of natural gas storage assets. On the power side of its business portfolio it owns, operates, or controls about 20 power plants in Canada and the US, with more than 10,800 MW of power generation capacity.",N/A
Pegasystems,5001 to 10000 Employees,"Cambridge, MA",Enterprise Software & Network Solutions,4.1,4.2,4.2,4.1,3.6,4.1,3.8,"See All 1,225 Reviews","Pegasystems is the leader in cloud software for customer engagement and operational excellence. If you’ve driven a car, used a credit card, called a company for service, opened an account, flown on a plane, submitted a claim, or performed countless other everyday tasks, chances are you’ve interacted with Pega. For the past 30 years, our technology – CRM, digital process automation, robotics, AI, and more – has empowered the world’s leading companies to achieve breakthrough results.",N/A
"The North Face
Part of VF",1001 to 5000 Employees,"Denver, CO","Department, Clothing, & Shoe Stores",4.1,4.4,4.1,3.8,3.6,3.8,3.4,See All 701 Reviews,"The North Face®, a VF Corporation brand, is the premier exploration company in the world.&nbsp; Founded in the counterculture of Berkeley, CA in 1966 we have a long and storied legacy of enabling exploration, loving and protecting wild places, and creating iconic and technically advanced product.

At The North Face®&nbsp;we dare to lead the world forward through Exploration.&nbsp;We believe that exploration is a mindset – both on the mountain and off the mountain – and it infuses everything we do. As a community of explorers, we stay curious about new ideas, places and people.

Interested in joining the adventure? Take a look through our open opportunities here or on our Careers website (www.thenorthface.com/careers). We are an Equal Opportunity Employer.",N/A
University of Nebraska,10000+ Employees,"Lincoln, NE",Colleges & Universities,4.1,2.7,3.5,3.9,3.5,3.3,3.6,See All 246 Reviews,"The University of Nebraska has sprouted four campuses out in the fields of the Cornhusker State. Founded in 1869, the state university confers bachelor's, master's, and doctoral degrees in more than 170 majors including agriculture, business, education, and engineering at its campuses in Kearney, Lincoln, and Omaha. The university's Medical Center in Omaha trains doctors, performs research, and is affiliated with a roughly 700-bed teaching hospital. The school also operates research and extension services across the state. Nearly 50,000 students attend classes in the system that has a student-teacher ratio of about 16:1. It was founded as a land-grant university just two years after the Nebraska became a state.",N/A
Cafe Zupas,1001 to 5000 Employees,"Sandy, UT",Casual Restaurants,4.1,4.0,4.3,4.2,4.1,3.9,4.2,See All 248 Reviews,"At Café Zupas, we serve house-made and globally-inspired soups, salads, sandwiches, and desserts in our next generation kitchens. You’ll find real, whole food that is prepared daily on-site, in-site, and we believe our team is the key to what makes the concept so incredible.

Our goal is to Nourish the Good Life for each team member that joins the family. At Cafe Zupas, you will be a part of a supportive, collaborative group that values teamwork above all else. We continue to innovate, challenge the norm in the restaurant space and create a place where our team and guests feel energized.

We opened our first location back in 2004. Today we have over 50 kitchens across 8 states and are continuing to quickly join more communities each year. Become part of the journey today!

AZ | ID | IL | MN | NV | OH | UT | WI",N/A
Sewell Automotive Companies,1001 to 5000 Employees,"Dallas, TX",Vehicle Dealers,4.1,3.9,4.6,2.7,4.1,4.1,3.6,See All 269 Reviews,"Sewell begins life in 1911 as a car dealership, hardware store and movie theater. (Nobody is sure yet whether cars will really catch on.) The important thing isn't what's being sold, but how the customer is treated. Sewell offers inspired service to customers -- and associates. We stand firm in our commitment to helping you be your best, all career long.",N/A
CNN,5001 to 10000 Employees,"Atlanta, GA",Motion Picture Production & Distribution,4.1,3.8,3.9,3.4,3.6,3.8,3.6,See All 731 Reviews,"CNN Worldwide is a portfolio of more than two-dozen news and information services across cable, satellite, radio, wireless devices and the Internet in more than 200 countries worldwide. CNN is division of Turner Broadcasting System, Inc., a Time Warner Company.

In the US, CNN reaches more individuals on television, the web and mobile devices than any other TV news organization. Internationally, CNN is the most widely distributed news channel reaching more than 260 million households abroad; and, the CNN Digital Network is consistently the No.1 current events and news destination on the web.

Additionally, CNN Newsource is the world's most extensively utilized news service partnering with hundreds of local and international news organizations around the world.",N/A
"Orbitz Worldwide
Part of Expedia Group",1001 to 5000 Employees,"Chicago, IL",Internet,4.1,N/A,4.3,4.2,3.7,3.8,3.7,See All 561 Reviews,"Orbitz Worldwide is a leading online travel and technology company, but we didn’t need to tell you that—that’s why you want to work for us, right?

We’re the ones fighting for you to Take Vacation Back, because we believe no vacation day should go untraveled. We offer a huge selection of low airfares and unbeatable hotel deals, with the inside scoop on everything to make your trip memorable—from the cheap, the cool, to the even cooler.

Orbitz Worldwide is also a recognized leader in the mobile channel. In the 2013 edition of the Internet Retailer Mobile 400, Orbitz was the highest ranked travel company. In 2012 the Orbitz App was one of 13 inducted into Apple's App Store Hall of Fame.

We are looking for smart and talented individuals who want to join a fast paced team. We offer excellent opportunities for leadership, creativity and personal growth and because of our innovative approach to travel, fun work environment and incredible career opportunities.",N/A
State Auto Insurance Companies,1001 to 5000 Employees,"Columbus, OH",Insurance Carriers,4.1,4.3,4.3,4.1,3.9,4.3,3.9,See All 221 Reviews,"State Auto was founded in 1921 out of a desire to do things differently. To treat customers better and more fairly. To offer those customers flexibility. Years later, that same innovative spirit remains at the heart of a recently transformed company committed to the independent agent. We’re a fully digital company offering personal and business insurance in 33 states, with auto and home telematics programs and best in class claims service.",N/A
Oxfam,5001 to 10000 Employees,"Oxford, United Kingdom",Social Assistance,4.1,4.5,4.2,3.8,3.7,3.4,3.5,See All 896 Reviews,"Oxfam strives to end poverty around the world. The organization focuses on areas such as climate change, education, health care, gender and race, sustainable livelihood, and protection from violence and disasters. Oxfam receives funds from donors and the sale of second-hand items at its Oxfam shops. Oxfam GB began as the Oxford Committee for Famine Relief in 1942, originally set up to address food and medical supply shortages in Nazi-occupied Greece. The organization is now an affiliate within the larger Oxfam International group, founded in 1995, which also includes Oxfam organizations in Australia, Belgium, Canada, Germany, Hong Kong, Spain, the US, and elsewhere.",N/A
Swinerton Builders,1001 to 5000 Employees,"San Francisco, CA",Construction,4.1,4.3,4.1,3.6,3.8,4.2,4.1,See All 204 Reviews,"The Swinerton Family of Companies provides construction services throughout the United States, delivering innovative construction solutions to clients including Aviation, Critical Facilities, Government, Healthcare, K-12 Education, Higher Education, Hospitality, Mass Timber, Multifamily Residential, Native American Gaming, Office, Parking Structures, Renewable Energy, and Special Projects.

Swinerton formally incorporated in the State of California in 1908 and holds California Contractor License No. 92. Today, our offices are located throughout California, Colorado, Hawaii, Texas, Oregon, Washington, Georgia, and North Carolina. Swinerton is dedicated to positively impacting our industry, our communities, and our employees.","Mission: Since our founding in 1888, Swinerton’s success has been built on a foundation of shared values. We are a 100% employee-owned company, so our people have a personal interest in the success of every project. With a culture of collaboration, we work toward a common purpose: to be the preferred builder and trusted partner in every market we serve, proudly leading with integrity, passion, and excellence."
Swinerton Builders,1001 to 5000 Employees,"San Francisco, CA",Construction,4.1,4.3,4.1,3.6,3.8,4.2,4.1,See All 204 Reviews,"The Swinerton Family of Companies provides construction services throughout the United States, delivering innovative construction solutions to clients including Aviation, Critical Facilities, Government, Healthcare, K-12 Education, Higher Education, Hospitality, Mass Timber, Multifamily Residential, Native American Gaming, Office, Parking Structures, Renewable Energy, and Special Projects.

Swinerton formally incorporated in the State of California in 1908 and holds California Contractor License No. 92. Today, our offices are located throughout California, Colorado, Hawaii, Texas, Oregon, Washington, Georgia, and North Carolina. Swinerton is dedicated to positively impacting our industry, our communities, and our employees.","Mission: Since our founding in 1888, Swinerton’s success has been built on a foundation of shared values. We are a 100% employee-owned company, so our people have a personal interest in the success of every project. With a culture of collaboration, we work toward a common purpose: to be the preferred builder and trusted partner in every market we serve, proudly leading with integrity, passion, and excellence."
Genesis10,1001 to 5000 Employees,"New York, NY",Consulting,4.1,4.3,4.2,4.2,4.1,3.8,4.2,See All 237 Reviews,"Genesis10 is a professional technology services firm and career advocate for experienced business and elite technology professionals, recent college graduates and U.S. military veterans. With more than 150 clients ranging from Fortune 100 to mid-cap companies, Genesis10 has consulting and full time employment opportunities across the U.S. If you are a high-performing business or IT professional with solid, referenced experience, we want to meet you! Genesis10 recruiters and delivery professionals get to know you beyond your resume to align you with the opportunities that fit your skills, experience and aspirations. We have benefit options to fit your needs and a support staff that works with you from placement throughout your engagement, project after project. To learn more about Genesis10 and to view all our available career opportunities, please visit us at www.genesis10.com.

Genesis10 is an Equal Opportunity Employer, M/F/D/V.",N/A
2020 Companies,5001 to 10000 Employees,"Fort Worth, TX",Advertising & Marketing,4.1,4.0,4.1,4.1,4.0,4.0,3.9,See All 823 Reviews,"WHO WE ARE
2020 Companies is one of the premier outsourced merchandising and sales & marketing agencies in the United States. Our success over the past 23 years has been a result of our relentless passion to elevate consumers, our team members, and our clients.

WHAT WE DO
Whether we are launching new products, penetrating new consumer segments, or executing sales and marketing strategies, we can help you reach your business goals. 2020 identifies the opportunities in every challenge and works side-by-side with brands to guarantee success.

2020 is built on scalable infrastructure, industry-leading speed to market, and benchmark-breaking results. We have never missed a launch. To meet our clients’ goals and deadlines, we recruit, train, staff, and manage the right team for every project. We tailor our initiatives to meet their goals, and scale the staff to fit the size and deployment timetable they need.",N/A
SAGE Dining Services,1001 to 5000 Employees,"Lutherville, MD",Catering & Food Service Contractors,4.1,4.5,4.3,4.1,4.0,4.1,4.2,See All 199 Reviews,"SAGE Dining Services, established in 1990, is the leading food service provider for independent schools and colleges throughout North America. Our partners share our passion for great food, nutrition and sustainability.

SAGE is a privately-owned company whose culinary talent, integrity and transparency has fueled sustained organic growth.

Our accomplished chefs tailor menus for each community and prepare meals from scratch, using seasonal, locally-sourced ingredients wherever possible.

We attract creative, enthusiastic team members who thrive in our dynamic work environment. We provide competitive wages and benefits, long-term career growth and extensive training in food safety, allergen awareness and preventing eating disorders.

We invest in new technology to enhance the customer experience.",N/A
"Appen
Hiring Surge",1001 to 5000 Employees,"Sydney, Australia",Consulting,4.1,4.1,3.7,4.1,3.6,3.5,3.7,"See All 2,641 Reviews","Appen collects and label images, text, speech, audio, video and other data used to build and continuously improve the world’s most innovative artificial intelligence systems. Our expertise includes having a global crowd of over 1 million skilled contractors who speak over 180 languages and dialects, in over 70,000 locations and 130 countries, and the industry’s most advanced AI-assisted data annotation platform. Our reliable training data gives leaders in technology, automotive, financial services, retail, healthcare, and governments the confidence to deploy world-class AI products. Founded in 1999, we have customers and offices globally.",N/A
America's Best Contacts & Eyeglasses,1001 to 5000 Employees,"Duluth, GA",Beauty & Personal Accessories Stores,4.1,4.5,4.2,3.7,4.0,3.8,4.1,See All 580 Reviews,"America’s Best Contacts & Eyeglasses is part of the National Vision family of optical retailers, with over 400 retail stores across the U.S. With more locations being added almost every week, America’s Best is one of the largest and fastest-growing optical retailers in the country.

We promise to deliver the best value in quality eyecare and eyewear at the low prices America deserves...every day. Each area of our company is focused on consistently delivering on this promise. America’s Best Contacts & Eyeglasses is proud to offer the lowest prices in sight!",N/A
America's Best Contacts & Eyeglasses,1001 to 5000 Employees,"Duluth, GA",Beauty & Personal Accessories Stores,4.1,4.5,4.2,3.7,4.0,3.8,4.1,See All 580 Reviews,"America’s Best Contacts & Eyeglasses is part of the National Vision family of optical retailers, with over 400 retail stores across the U.S. With more locations being added almost every week, America’s Best is one of the largest and fastest-growing optical retailers in the country.

We promise to deliver the best value in quality eyecare and eyewear at the low prices America deserves...every day. Each area of our company is focused on consistently delivering on this promise. America’s Best Contacts & Eyeglasses is proud to offer the lowest prices in sight!",N/A
Atkore International,1001 to 5000 Employees,"Harvey, IL",Industrial Manufacturing,4.1,3.6,4.1,3.7,3.8,4.1,4.0,See All 142 Reviews,"Atkore delivers a unique portfolio of integrated electrical raceway solutions that deploy, isolate and protect a structure’s electrical circuitry from curb to outlet.

With 4,000 employees and 66 manufacturing and distribution facilities worldwide, we meet our customers’ needs by providing unmatched quality, delivery and value across a robust product line that includes steel, PVC and aluminum conduit, armored cable and flexible conduits, metal framing, wire baskets, cable trays and other complementary products including fittings and mechanical, fence and sprinkler pipe.",N/A
SAGE Dining Services,1001 to 5000 Employees,"Lutherville, MD",Catering & Food Service Contractors,4.1,4.5,4.3,4.1,4.0,4.1,4.2,See All 199 Reviews,"SAGE Dining Services, established in 1990, is the leading food service provider for independent schools and colleges throughout North America. Our partners share our passion for great food, nutrition and sustainability.

SAGE is a privately-owned company whose culinary talent, integrity and transparency has fueled sustained organic growth.

Our accomplished chefs tailor menus for each community and prepare meals from scratch, using seasonal, locally-sourced ingredients wherever possible.

We attract creative, enthusiastic team members who thrive in our dynamic work environment. We provide competitive wages and benefits, long-term career growth and extensive training in food safety, allergen awareness and preventing eating disorders.

We invest in new technology to enhance the customer experience.",N/A
Weidner Apartment Homes,1001 to 5000 Employees,"Kirkland, WA",Real Estate,4.1,4.4,4.1,3.9,4.0,4.1,4.2,See All 222 Reviews,"Founded by W. Dean Weidner in 1977, Weidner Apartment Homes is a multi-faceted real estate investment and management company, recognized industry-wide as an efficient provider of quality rental homes and a creative developer of new housing.

The vision of the Weidner Company is to distinguish ourselves as the apartment industry leader in each of our markets. We can only achieve that vision by having the best associates in the business. We value our people and truly understand that our associates are our greatest asset.

As of November 2017, there are 251 multi-family residential communities in the Weidner portfolio, representing over 50,000 units located in eleven U.S. states and four provinces of Canada.

According to the National Multi-Family Housing Council, Weidner is now the 17th largest owner of apartments in the United States. In addition, Weidner owns and manages approximately 396,000 square feet of commercial, retail and office space.","Mission: Our Vision: To distinguish ourselves as the apartment industry leader in each of our markets.

Our Mission: We are a dynamic team of professionals dedicated to providing quality apartment home living.
- What We Do: We buy right, add value and manage effectively for the long term
- How We Do It: Teamwork, communication, growth and excellence in service
- What We Value: Our people

Our Values: Integrity, Customer Service, Quality, Communication, Personal Improvement, & Performance."
Scheels,5001 to 10000 Employees,"Fargo, ND",Sporting Goods Stores,4.1,3.6,4.3,3.6,3.9,3.9,4.1,See All 413 Reviews,"Scheels All Sports is all about sports. It sells sporting goods and apparel through more than two dozen stores in about 10 western and midwestern states, as well as online. Products include bicycles, fitness equipment, hunting and fishing gear, and seasonal sporting goods (camping, baseball, golf, soccer, skateboarding). Scheels offers bike and exercise machine repairs, racquet stringing, and ski equipment maintenance. The company also has specialists in warranty repair for shotguns, rifles, and handguns, and it offers new and used firearms from Browning, Colt, and Winchester. Scheels began in 1902 as a hardware and general merchandise store. The employee-owned company is run by the founder's great-grandson.",N/A
Inland Empire Health Plan,1001 to 5000 Employees,"Rancho Cucamonga, CA",Health Care Services & Hospitals,4.1,4.6,4.4,4.0,3.5,3.9,3.6,See All 134 Reviews,N/A,N/A
Bridgewater Associates,1001 to 5000 Employees,"Westport, CT",Investment Banking & Asset Management,4.1,3.1,4.3,3.1,3.8,4.8,3.8,See All 443 Reviews,"Bridgewater Associates is a premier asset management firm, focused on delivering unique insight and partnership for the most sophisticated global institutional investors.

Our investment process is driven by a tireless pursuit to understand how the world’s markets and economies work — using cutting edge technology to validate and execute on timeless and universal investment principles.

Founded in 1975, we are a community of independent thinkers who share a commitment for excellence. By fostering a culture of openness, transparency, and inclusion, we strive to unlock the most complex questions in investment strategy, management, and corporate culture.",N/A
Bozzuto,1001 to 5000 Employees,"Greenbelt, MD",Real Estate,4.1,4.2,4.3,3.5,4.1,4.0,4.2,See All 767 Reviews,"At Bozzuto, we’re a diversified real estate company celebrated for our developments, construction, property management and homebuilding. As a generationally-owned, independently-operated family business we challenge ourselves every day to continue building our rich family culture that’s as passionate, inspiring and vibrant as the communities we create and serve.",N/A
Principal Financial Group,10000+ Employees,"Des Moines, IA",Investment Banking & Asset Management,4.1,4.1,4.0,4.0,3.6,3.9,3.7,"See All 1,156 Reviews","The Principal Financial Group (The Principal ®) is a retirement and global asset management leader. The Principal offers businesses, individuals and institutional clients a wide range of financial products and services, including retirement, investment services and insurance through its diverse family of financial services companies. A member of the FORTUNE 500®, the Principal Financial Group serves some 16.4 million customers worldwide from offices in Asia, Australia, Europe, Latin America and the United States. Principal Financial Group, Inc. is traded on the New York Stock Exchange under the ticker symbol PFG. For more information, visit www.principal.com.",N/A
MetroHealth System,5001 to 10000 Employees,"Cleveland, OH",Health Care Services & Hospitals,4.1,4.4,4.3,3.8,3.8,4.3,4.0,See All 320 Reviews,"The MetroHealth System, Cuyahoga County’s public health system, is honoring its commitment to create a healthier community by building a new hospital on its main campus in Cleveland. The building and the 25 acres of green space around it are catalyzing the revitalization of MetroHealth’s West Side neighborhood.

MetroHealth broke ground on its new hospital in 2019. The project is being financed with nearly $1 billion the system borrowed on its own credit after dramatically improving its finances. In the past five years, MetroHealth’s operating revenue has increased by 40% and its number of employees by 21%. Today, its staff of 8,000 provides care at MetroHealth’s four hospitals, four emergency departments and more than 20 health centers and 40 additional sites throughout Cuyahoga County. In the past year, MetroHealth has served 300,000 patients at more than 1.4 million visits in its hospitals and health centers, 75% of whom are uninsured or covered by Medicare or Medicaid.

The health system is home to Cuyahoga County’s most experienced Level I Adult Trauma Center, verified since 1992, and Ohio’s only adult and pediatric trauma and burn center.

As an academic medical center, MetroHealth is committed to teaching and research. Each active staff physician holds a faculty appointment at Case Western Reserve University School of Medicine. Its main campus hospital houses a Cleveland Metropolitan School District high school of science and health.

For more information, visit metrohealth.org.",N/A
Scheels,5001 to 10000 Employees,"Fargo, ND",Sporting Goods Stores,4.1,3.6,4.3,3.6,3.9,3.9,4.1,See All 413 Reviews,"Scheels All Sports is all about sports. It sells sporting goods and apparel through more than two dozen stores in about 10 western and midwestern states, as well as online. Products include bicycles, fitness equipment, hunting and fishing gear, and seasonal sporting goods (camping, baseball, golf, soccer, skateboarding). Scheels offers bike and exercise machine repairs, racquet stringing, and ski equipment maintenance. The company also has specialists in warranty repair for shotguns, rifles, and handguns, and it offers new and used firearms from Browning, Colt, and Winchester. Scheels began in 1902 as a hardware and general merchandise store. The employee-owned company is run by the founder's great-grandson.",N/A
Atkore International,1001 to 5000 Employees,"Harvey, IL",Industrial Manufacturing,4.1,3.6,4.1,3.7,3.8,4.1,4.0,See All 142 Reviews,"Atkore delivers a unique portfolio of integrated electrical raceway solutions that deploy, isolate and protect a structure’s electrical circuitry from curb to outlet.

With 4,000 employees and 66 manufacturing and distribution facilities worldwide, we meet our customers’ needs by providing unmatched quality, delivery and value across a robust product line that includes steel, PVC and aluminum conduit, armored cable and flexible conduits, metal framing, wire baskets, cable trays and other complementary products including fittings and mechanical, fence and sprinkler pipe.",N/A
"Commerce Bank
Hiring Surge",1001 to 5000 Employees,"Kansas City, MO",Banks & Credit Unions,4.1,4.2,4.2,4.2,4.0,3.9,3.9,See All 508 Reviews,"At Commerce Bank, our customers are at the center of all that we do. And we do a lot, from helping families plan for their future to giving businesses more room to grow.

As a super community bank, we get excited about people’s goals – almost as excited as they do. Fortunately we have over 150 years of experience and many strong, established products to back us up.

From Bloomington, Illinois to Denver, Colorado, and at 184 branches in between, we serve individuals, families, businesses and communities.","Mission: Commerce Bank will be the preferred provider of targeted financial service in our communities based on strong customer relationships. We will strengthen these relationships by providing the right solutions that combine our technology, experience and financial strength. Our goal is to create customer loyalty, shareholder value and employee satisfaction.

Be Accessible, Offer Solutions, Build Relationships."
University of Wisconsin,10000+ Employees,"Madison, WI",Colleges & Universities,4.1,4.2,3.9,4.1,3.9,3.4,3.4,See All 475 Reviews,"There is no School of Cheese in the University of Wisconsin System (UW System), but there are 13 four-year universities, 13 two-year campuses, and a statewide extension program. The UW System is one of the largest public university systems in the US, with about 180,000 students. Its top school is UW at Madison, which offers more than 400 undergraduate majors, master's degree programs, and doctoral programs to some 42,000 students. The system's other major campus is UW at Milwaukee, with about 30,000 students. The UW System has a student-teacher ratio of 17:1.",N/A
Associated Regional and University Pathologists,1001 to 5000 Employees,"Salt Lake City, UT",Health Care Services & Hospitals,4.1,4.0,4.1,3.7,3.4,3.8,3.8,See All 334 Reviews,"The good folks at ARUP Laboratories, (formerly known as Associated Regional and University Pathologists), don't grow pale at the sight of blood. The clinical reference lab performs tens of thousands of tests daily on blood, body fluids, and tissue for clients that include teaching hospitals, hospital groups, clinics, government entities, and other labs across the US. Its test menu includes thousands of assays, ranging from routine screenings (such as allergy and infectious diseases tests) to highly complex genetic and molecular tests. The organization also offers consulting and information services, including online access to test results. Founded in 1984, ARUP Laboratories is a nonprofit enterprise of the University of Utah and its Department of Pathology. .","Mission: Client Commitment Statement
ARUP supports our clients’ success by providing excellence and consistency in our delivery of services, by sharing knowledge, and by developing progressive laboratory technology.

Mission
Through excellence in laboratory testing, service, education, and research, ARUP’s mission is to continually improve patient care and support the mission of the University of Utah."
