NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
"Equitable Advisors
Part of Equitable",1001 to 5000 Employees,"New York, NY",Investment Banking & Asset Management,4.2,3.9,4.2,4.0,4.1,3.9,4.3,"See All 1,745 Reviews","We are a leading provider of financial services for consumers and businesses, with a legacy of helping people look forward with courage, strength and wisdom. We are a broker/dealer and the retail distribution channel for Equitable Financial Life Insurance Company and Equitable Financial Life Insurance Company of American, which provides life insurance and annuities to over 2.8 million clients in the U.S.

Originally founded in 1859*, Equitable’s mission is to help clients secure their financial well-being by providing advice, protection and retirement strategies to individuals, families and small businesses.","Mission: Equitable Advisors is an established financial services leader, helping clients reach their goals through investment services, risk management and financial planning. Equitable Advisors focuses on a face-to-face consultative relationship with clients, so that their specific needs can be better addressed. Clients can choose how much or how little they would like to be involved in managing their finances, and receive professional guidance in a way that fits easily into their lifestyles."
North Carolina State University,1001 to 5000 Employees,"Raleigh, NC",Colleges & Universities,4.2,4.0,4.0,3.9,3.7,3.3,3.8,"See All 1,568 Reviews","There are no Tar Heels at North Carolina State University (NC State). Not to be confused with the actual Tar Heels at neighboring UNC, NC State has an enrollment of more than 34,000 students and approximately 8,000 faculty members. It has a student-teacher ratio of about 15:1. The university offers more than 200 undergraduate and graduate degree programs through about a dozen colleges. It also offers doctoral degrees in about 60 fields. In addition to its main campus in Raleigh, the university operates Centennial Campus, a research and and development facility that is home to corporate and government research partners, incubator companies, and university research units. NC State was founded in 1887.",N/A
Marlabs,1001 to 5000 Employees,"Piscataway, NJ",IT Services,4.2,3.7,3.9,4.0,3.8,3.7,4.2,See All 814 Reviews,"Marlabs helps drive digital agility for our clients. We deliver innovative business solutions using digital technologies such as cloud, mobile, analytics, Internet of Things, and social. With a dedicated team of over 2,100 associates, a network of delivery centers in USA, Canada, Mexico, and India, and strong partnerships with industry leaders, Marlabs offers a wide range of IT services across industries. Through our emphasis on quality driven by CMMi, PCMM, ISO 9001-2000, ISO 27001, and SSAE 16 Type II best practices and a customer- centric client engagement model, Marlabs has achieved a dependable track record of meeting high standards of excellence in every customer engagement. This has resulted in several awards and recognitions, including being consistently ranked as one of the best places to work in New Jersey. Marlabs is headquartered in New Jersey, United States.","Mission: Clients: Deliver innovative and agile digital technology solutions for our clients, across industries
Partners: Build strong, mutually benefitting partnerships that ensure value for clients across technologies
Employees: Provide a growth-oriented learning environment for employees worldwide enabling individual excellence
Society: Commit to being a good corporate citizen dedicated to building better communities through social initiatives that make a difference."
Novartis,10000+ Employees,"Basel, Switzerland",Biotech & Pharmaceuticals,4.2,4.4,4.1,3.9,3.6,4.1,3.8,"See All 4,909 Reviews","At Novartis, we use science-based innovation to address some of society’s most challenging healthcare issues. We discover and develop breakthrough treatments and find new ways to deliver them to as many people as possible.

Channel Guidance:
If you believe that you have experienced any medical side effects or reactions from a Novartis product you should consult your physician, pharmacist or other healthcare professional immediately. Alternatively you can also report these to us directly using the information shared on the following link:
https://www.novartis.com/our-company/contact-us",N/A
University of Kentucky,10000+ Employees,"Lexington, KY",Colleges & Universities,4.2,3.9,4.0,4.0,3.5,3.9,3.9,"See All 1,131 Reviews","Kentucky knows bluegrass and basketball. Perennial basketball powerhouse The University of Kentucky (UK) has an enrollment of approximately 27,000 in about 20 colleges and schools. It offers more than 100 undergraduate majors and more than 100 graduate degree programs, including master's, doctoral, first professional, and post-doctoral programs. It confers some 5,500 degrees annually and has about 2,000 faculty members. UK also operates the Chandler Hospital. A public university and research institution, the school was founded in 1865 as the Agricultural and Mechanical College of the Kentucky University.",N/A
Rutgers University,5001 to 10000 Employees,"Piscataway, NJ",Colleges & Universities,4.2,4.4,4.1,4.1,3.7,3.7,3.8,"See All 2,632 Reviews","Having been founded even before the United States, Rutgers University can teach its students a thing or two about history. Founded in 1766 as Queen's College, the university was the colonies' eighth institution of higher education. It offers undergraduate and graduate degrees from more than two dozen schools and colleges on three campuses (Camden, Newark, and New Brunswick/Piscataway, New Jersey). Rutgers has about 57,000 students and some 4,000 faculty members. The university's schools and colleges offer undergraduate majors in more than 100 fields, including business and law. Rutgers' name changed in 1825 to honor Revolutionary War hero and alumnus Colonel Henry Rutgers.",N/A
Workday,10000+ Employees,"Pleasanton, CA",Enterprise Software & Network Solutions,4.2,4.4,4.4,4.3,3.9,4.2,3.8,"See All 1,680 Reviews","Workday brings finance, HR, and planning into one system, making it possible for enterprises of all sizes to shed their disparate systems and build better businesses. We serve over 7,900 of the world’s largest companies, educational institutions, and government agencies. That’s more than 45 million workers whose days are brighter with Workday.

But that’s only part of what we do. We also take care of our employees, partner closely with our customers, and do good in the communities where we live and work. We lead with values and put people first—always.",N/A
University of Georgia,10000+ Employees,"Athens, GA",Colleges & Universities,4.2,4.1,4.1,4.0,3.9,3.4,3.7,"See All 1,549 Reviews","Located in the quintessential college town of Athens, The University of Georgia (UGA) offers a wide range of degree programs nearly 35,000 students. Forest resources, veterinary medicine, and law are a few of the school's academic offerings. UGA administers the prestigious Peabody Awards, which honors media achievements, and boasts one of the nation's largest map collections. Famous alumni include former US Senator Phil Gramm, TV journalist Deborah Norville, and former PBS president Pat Mitchell. Nearly 80% of the university's students are from the Peach State. The University of Georgia was chartered by the State of Georgia in 1785 and graduated its first class in 1804.",N/A
Johnson & Johnson,10000+ Employees,"New Brunswick, NJ",Biotech & Pharmaceuticals,4.2,4.3,4.2,3.9,3.7,4.1,3.8,"See All 8,460 Reviews","Johnson & Johnson is the largest and most broadly based healthcare company in the world. We’re producing life-changing breakthroughs every day, and have been for the last 130 years.

The combination of new technologies and your expertise enables amazing things to happen. Teams from J&J’s consumer business are creating digital tools to help people track the health of their skin. Those working in medical devices are 3-D printing artificial joints personalized for each patient, while researchers in pharmaceuticals use AI to discover lifesaving drugs. Imagine what the rest of our team of 134,000 people at 260 companies in more than 60 countries across the world is accomplishing. We redefine what it means to be a big company in today’s world.",N/A
ConocoPhillips,10000+ Employees,"Houston, TX",Oil & Gas Exploration & Production,4.2,4.2,4.1,4.1,3.7,4.4,3.8,"See All 1,209 Reviews","We are the world’s largest independent exploration and production company, based on proved reserves and production of liquids and natural gas. We explore for, develop, and produce crude oil and natural gas globally. A commitment to safety, operating excellence and environmental stewardship guide our operations in 30 countries.

Employees across the globe focus on fulfilling our core SPIRIT Values of safety, people, integrity, responsibility, innovation and teamwork. And we apply the characteristics that define leadership excellence in how we engage each other, collaborate with our teams, and drive the business.

Visit our LinkedIn Company page: http://www.linkedin.com/company/conocophillips

We are committed to hiring veterans, visit our Military page to learn more: http://careers.conocophillips.com/en/us-military",N/A
"Crothall Healthcare
Hiring Surge
Part of Compass Group USA",10000+ Employees,"Chesterbrook, PA",Catering & Food Service Contractors,4.2,4.4,4.1,3.7,4.0,3.8,4.2,"See All 1,806 Reviews","Cleanliness isn't next to anything for Crothall Services Group. As a subsidiary of foodservice provider Compass Group, Crothall provides laundry and other facilities upkeep services to hospitals and health care providers in North America. In addition to keeping hospitals supplied with clean linens, it has a patient transport service and assists companies with their on-site laundry facilities, offering consulting services and operating personnel. Crothall's list of 1,500 clients has included the Cleveland Clinic Foundation and the Baylor Health Care System, but it has also worked with customers in the education (Case Western University) and hospitality (Ritz-Carlton Naples) sectors. .",N/A
Johns Hopkins University,10000+ Employees,"Baltimore, MD",Colleges & Universities,4.2,4.1,4.0,3.8,3.8,3.7,4.0,"See All 2,161 Reviews","Founded in 1876 with a $7 million bequest from its namesake, The Johns Hopkins University established its reputation from the beginning by molding itself in the image of a European research institution. While renowned for its School of Medicine, the private university offers 50 majors and 40 minors spanning fields of study including arts and sciences, business, and international studies. 2010 fall enrollment was just about 7,000 students. Johns Hopkins, has about a half-dozen campuses in Maryland and Washington, DC, as well as international facilities in China and Italy. The student-teacher ratio is 12:1. The affiliated Johns Hopkins Health System provides health care from its three Baltimore-area hospitals.",N/A
Google,10000+ Employees,"Mountain View, CA",Internet,4.5,4.4,4.4,4.3,4.1,4.5,4.3,"See All 18,366 Reviews","Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards.

Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit careers.google.com.",N/A
Microsoft,10000+ Employees,"Redmond, WA",Computer Hardware & Software,4.4,4.4,4.3,4.1,4.0,4.1,4.1,"See All 29,389 Reviews","Our drive to change the world unites us!

Microsoft is the ideal place for people who have passion for their work and the desire to make an impact—in their careers, in the community and on the world. Microsoft is a unique company; and not just within the tech industry. Here, smart people thrive on their own terms and push their intelligence to its limit. The variety of job opportunities and career advancement at Microsoft is incredible and empowers you to constantly challenge yourself and chart your own course.",N/A
Apple,10000+ Employees,"Cupertino, CA",Computer Hardware & Software,4.3,4.4,4.3,3.7,3.7,4.3,3.8,"See All 20,851 Reviews","We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all do what we love in new ways. The people who work here have reinvented entire industries with the Mac, iPhone, iPad, and Apple Watch, as well as with services, including Apple TV, the App Store, Apple Music, and Apple Pay. And the same innovation that goes into our products also applies to our practices — strengthening our commitment to leave the world better than we found it.

Every new product we invent, service we create, or store we open is the result of people working together to make each other’s ideas stronger. That happens here because every one of us strives toward a common goal — creating the best customer experiences. So bring your passion, courage, and original thinking and get ready to share it. This is where your work can make a difference in people’s lives. Including your own.",N/A
US Air Force,10000+ Employees,"Washington, DC",Federal Agencies,4.2,4.2,4.0,3.3,3.4,4.3,4.2,"See All 16,600 Reviews","The mission of the US Department of the Air Force is to fly, fight, and win -- in air, space, and cyberspace. Along with the Army, Navy, and Marine Corps, the US Air Force is a major military branch of the US Department of Defense responsible for defending the US and its interests through aerial, space, and cyber warfare. The agency includes more than a dozen major commands, including the Air Force Reserve and Air National Guard. It also consists of field operating agencies and direct reporting units, which are typically assigned to specialized missions. It has more than 150,000 civilian employees and 330,000 active duty personnel, some of whom are deployed in Afghanistan, Iraq, and the Asia/Pacific region.",N/A
Cisco Systems,10000+ Employees,"San Jose, CA",Computer Hardware & Software,4.2,4.3,4.3,4.2,3.8,4.1,3.9,"See All 21,803 Reviews","#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference. Here’s how we do it.

We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!

But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)

So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!","Mission: Cisco wants you to bring your uniqueness, join teams to solve challenges, and work together to get results. Be you, with us! #WeAreCisco!

Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take bold steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward."
Capital One,10000+ Employees,"Mc Lean, VA",Banks & Credit Unions,4.1,4.2,4.1,4.1,3.6,4.2,3.7,"See All 9,223 Reviews","Capital One is where professional achievement meets personal satisfaction. Here, every day is another chance to do meaningful work and disrupt an entire industry in positive ways—while getting the opportunities, support and benefits you need.

Compassionate and curious. Inspirational and energized. That’s #LifeAtCapitalOne. Discover it for yourself today.","Mission: Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, sexual orientation, gender identity, protected veteran status, disability or other protected status."
Qualcomm,10000+ Employees,"San Diego, CA",Computer Hardware & Software,4.1,3.9,3.8,3.4,3.6,4.1,4.0,"See All 6,804 Reviews","We’re looking for inventive minds to help fuel what’s next in 5G.

Qualcomm is the wireless technology innovator and the company of inventors that unlocked 5G. We’re ushering in an age of rapid acceleration in wireless connectivity that’s transforming entire industries and enriching lives on a global scale. From smartphones to smart homes, mobile PCs to automotive, gaming to XR/VR/AR, and audio to factories of the future, 5G may be the most important technological development of the 21 st century — and Qualcomm is leading the way.

But this is just the beginning. It takes brilliant minds with diverse skills, backgrounds, and cultures to transform 5G’s potential into world-changing technologies and products. This is the Invention Age — and this is where you come in.",N/A
Intel Corporation,10000+ Employees,"Santa Clara, CA",Computer Hardware & Software,4.1,4.4,4.1,4.0,3.5,4.0,3.9,"See All 17,699 Reviews","Intel’s mission is to shape the future of technology to help create a better future for the entire world. By pushing forward in fields like AI, analytics and cloud-to-edge technology, Intel’s work is at the heart of countless innovations. From major breakthroughs like self-driving cars and rebuilding the coral reefs, to things that make everyday life better like blockbuster effects and improved shopping experiences — they’re all powered by Intel technology. With a career at Intel, you have the opportunity to help make the future more wonderful for everyone.

Join us.",N/A
Bank of America,10000+ Employees,"Charlotte, NC",Banks & Credit Unions,4.0,4.3,4.0,3.8,3.5,4.0,3.8,"See All 26,088 Reviews","Bank of America is one of the world's largest financial institutions, serving individuals, small- and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. The company serves approximately 56 million U.S. consumer and small business relationships. It is among the world's leading wealth management companies and is a global leader in corporate and investment banking and trading.",N/A
Accenture,10000+ Employees,"Dublin, Ireland",Consulting,4.0,4.2,3.9,3.4,3.5,3.9,3.9,"See All 73,975 Reviews","Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 500,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.",N/A
ServiceNow,10000+ Employees,"Santa Clara, CA",Enterprise Software & Network Solutions,4.1,4.4,4.1,3.8,3.9,4.2,3.9,"See All 1,322 Reviews","At ServiceNow, we make the world of work, work better for people. We deliver digital workflows that create great experiences and unlock productivity.

With 6,900+ customers, we serve ~80% of the Fortune 500. And we are #1 on the 2020 list of FORTUNE® Future 50. This is the future of work.

Explore your future career with us, visit www.servicenow.com/careers.",N/A
Thomson Reuters,10000+ Employees,"Toronto, Canada",Enterprise Software & Network Solutions,4.1,4.3,4.2,4.2,3.6,4.0,3.7,"See All 10,531 Reviews","We are reinventing the way professionals work.

Thomson Reuters is the most trusted provider of essential news, information and tools to the professionals who make the world work.

Our customers operate in complex arenas that move society forward – tax, law, compliance, government, media. In a disruptive digital age, we help professionals reinvent themselves.

We do this by combining deep understanding of their industries with expertly curated information and tailored technology. This raises their productivity, liberating them from routine tasks and creating more time to focus on the things that matter most: advising, advocating, negotiating, governing and informing.

At a time when the virtues of objectivity, accuracy, fairness and transparency are under attack, we consider it our duty to pursue them – just as we have for more than 100 years.

Bring your passion and discover opportunity on a global scale. Build a career without boundaries. Do work that matters, with the flexibility to pursue your passion wherever it leads. Bring your ambition to make a difference. We’ll bring a world of opportunities.",N/A
"Experian
Hiring Surge",10000+ Employees,"Dublin, Ireland",Financial Analytics & Research,4.1,4.3,4.2,3.9,3.8,4.0,3.8,"See All 3,428 Reviews","Experian is the leading global information services company, providing data and analytical tools to our clients around the world. Data has the potential to transform lives and create a better tomorrow. We are transforming data into something meaningful: helping businesses to manage credit risk, preventing fraud, targeting marketing offers and automating decision making. We have been named one of the “World’s Most Innovative Companies” by Forbes for 3 years in a row. Experian has operated at the center of Big Data since before the phrase was coined. Few companies can offer information services on an equivalent scale. Experian is a constituent of the United Kingdom's FTSE 100 index, with total revenue for the year ended March 31, 2016, of US $4.6 billion. We support clients in more than 80 countries and employ approximately 17,000 people in 37 countries.","Mission: We help to give our customers the power to assess, predict and to plan so you may achieve your goals and navigate your world with confidence. Our expertise in data, analytics and technologies, means we give answers, we create coherence and clarity from complexity.

We believe data has the power to transform lives and societies for the better."
"Universal Studios
Part of NBCUniversal",10000+ Employees,"Universal City, CA",Motion Picture Production & Distribution,4.1,4.4,4.0,3.7,3.4,4.0,3.7,"See All 1,162 Reviews","Movies and theme parks are the center of Universal Studios' universe. The company's Universal Pictures produces and distributes mainstream movies ( Bridesmaids ), while its Focus Features produces smaller films ( Hanna ). Universal Studios also operates theme parks such as Universal Studios Hollywood and Universal Studios Orlando through Universal Parks & Resorts . Its Universal Studios Home Entertainment unit handles the marketing and distribution of DVDs from its 4,000-film library. Universal Studios operates as part of NBCUniversal (NBCU).",N/A
Huron Consulting Group,1001 to 5000 Employees,"Chicago, IL",Consulting,4.1,4.0,4.2,3.9,3.8,3.9,3.8,See All 950 Reviews,"Huron is a global consultancy that helps our clients drive growth, enhance performance and sustain leadership in the markets they serve. We partner with them to develop strategies and implement solutions that enable the transformative change our clients need to own their future.

Our mission is to enable organizations to improve fundamental performance, reinvent their business, generate new growth platforms and lead their people through transformational change.",N/A
Walt Disney Company,10000+ Employees,"Burbank, CA",Motion Picture Production & Distribution,4.1,4.3,4.2,3.6,3.5,3.9,3.7,"See All 7,415 Reviews","The monarch of this magic kingdom is no man but a mouse -- Mickey Mouse. The Walt Disney Company is the world's largest media conglomerate, with assets encompassing movies, television, publishing, and theme parks. Its Disney/ABC Television Group includes the ABC television network and 10 broadcast stations, as well as a portfolio of cable networks including ABC Family, Disney Channel, and ESPN (80%-owned). Walt Disney Studios produces films through imprints Walt Disney Pictures, Disney Animation, and Pixar, and its Marvel Entertainment is a top comic book publisher and film producer. In addition, Walt Disney Parks and Resorts operates the company's popular theme parks including Walt Disney World and Disneyland.",N/A
BlackRock,10000+ Employees,"New York, NY",Investment Banking & Asset Management,4.1,4.4,4.2,3.8,3.9,3.7,4.0,"See All 3,068 Reviews","BlackRock’s purpose is to help more and more people experience financial well-being. As a fiduciary to investors and a leading provider of financial technology, our clients turn to us for the solutions they need when planning for their most important goals. As of March 31, 2020, the firm managed approximately $6.47 trillion in assets on behalf of investors worldwide.","Mission: BlackRock’s mission is to create a better financial future for our clients. As we pursue this mission, our guide is our BlackRock culture and principles—that is, our shared understanding of who we are, what we stand for and how we will conduct ourselves each and every day.

For additional information on career opportunities at BlackRock, please visit careers.blackrock.com"
BlackRock,10000+ Employees,"New York, NY",Investment Banking & Asset Management,4.1,4.4,4.2,3.8,3.9,3.7,4.0,"See All 3,068 Reviews","BlackRock helps investors build better financial futures. As a fiduciary to investors and a leading provider of financial technology, our clients turn to us for the solutions they need when planning for their most important goals. As of December 31, 2018, the firm managed approximately $5.98 trillion in assets on behalf of investors worldwide. For additional information on BlackRock, please visit www.blackrock.com | Twitter: @blackrock | Blog: www.blackrockblog.com | LinkedIn: www.linkedin.com/company/blackrock",N/A
"Yahoo
Part of Verizon",5001 to 10000 Employees,"Sunnyvale, 061",Internet,4.1,4.1,4.0,4.2,3.5,3.8,3.8,"See All 3,945 Reviews","Yahoo! wants to spread some cheer to Internet users around the world. Its network of websites offers news, entertainment, and shopping, as well as search results powered by Microsoft's Bing offering. Yahoo! generates most of its revenue through providing search and display advertising to Web operations in three categories: Communications & Communities (including Yahoo! Mail, Yahoo! Messenger, Yahoo! Groups, and Flickr), Search and Marketplaces (Yahoo! Search), and Media (Yahoo! Homepage, Yahoo! Finance, and Yahoo! Sports). Other revenues come from fee-based services such as premium e-mail; royalties, licenses, and mobile products; and broadband Internet access. Yahoo! publishes content in about 25 languages.",N/A
Shell,10000+ Employees,"The Hague, Netherlands",Oil & Gas Exploration & Production,4.1,4.1,4.0,3.9,3.5,4.0,3.7,"See All 7,073 Reviews","We are a global group of energy and petrochemical companies located in more than 70 countries and territories. We use advanced technologies and innovative approaches to help build a sustainable energy future. Our operations are divided into Upstream, Integrated Gas and New Energies, Downstream, and Projects & Technology.

Our strategy to generate profitable growth remains to drive forward with our investment program, to deliver sustainable growth and provide competitive returns to shareholders, while helping to meet global energy demand in a responsible way.

Our goal is to find solutions that truly make a difference and change how we produce energy. We want to power lives by providing the world more energy, but with less CO2 emissions.

Our core values of honesty, integrity and respect for people form the basis of the Shell General Business Principles. Discover more at http://www.shell.com/us/about/","Mission: The objectives of the Shell group are to engage efficiently, responsibly and profitably in oil, oil products, gas, chemicals and other selected businesses, and to participate in the search for and development of other sources of energy to meet evolving customer needs and the world’s growing demand for energy.

Our role is to ensure that we extract oil and gas and deliver them profitably and in environmentally and socially responsible ways."
Darden,10000+ Employees,"Orlando, FL",Casual Restaurants,4.1,4.2,3.9,3.7,3.6,3.8,3.8,"See All 1,799 Reviews","The Darden family of restaurants features some of the most recognizable and successful brands in full-service dining: Olive Garden, LongHorn Steakhouse, Bahama Breeze, Seasons 52, The Capital Grille, Eddie V's and Yard House. Through subsidiaries, we own and operate more than 1,500 restaurants, employ more than 150,000 people and serve more than 320 million meals a year.",N/A
US Department of Defense,10000+ Employees,"Washington, DC",Aerospace & Defense,4.1,4.0,3.8,3.7,3.3,4.2,4.0,"See All 2,698 Reviews","No matter how you measure it, by aircraft, ships, or active-duty military personnel, the US Department of Defense (DoD) is big. Except for Social Security, the Department of Defense -- comprising the Army, Navy, Air Force, Marines, National Guard, Reserves, and more than a dozen defense agencies -- is the largest component of US government spending. The 2012 budget for the Department of Defense is more than $670 billion, 18% of which will be used to fund the ongoing military engagements in Afghanistan and Iraq. The DoD maintains a force of about 1.4 million active duty service members and operates thousands of facilities around the world.",N/A
Bloomberg L.P.,10000+ Employees,"New York, NY",Computer Hardware & Software,4.1,4.4,4.1,3.9,3.5,4.1,3.7,"See All 4,852 Reviews","Born in 1981, Bloomberg is the world's primary distributor of financial data and a top news provider of the 21st century. A global information and technology company, we use our dynamic network of data, ideas and analysis to solve difficult problems. Our customers around the world rely on us to deliver accurate, real-time business and market information that helps them make important financial decisions.","Mission: At Bloomberg, we are guided by four core values that are the foundation of our continued success: innovation, collaboration, customer service and doing the right thing.

We harness the power of data and analytics to organize, understand and improve our world.

It's our purpose. Come find yours."
Dell Technologies,10000+ Employees,"Round Rock, TX",IT Services,4.1,4.3,4.2,4.2,3.7,3.9,3.9,"See All 19,319 Reviews","Dell Technologies helps organizations and individuals build their digital future and transform how they work, live and play. We provide customers with the industry’s broadest and most innovative technology and services portfolio for the data era.

At our core is a commitment to diversity, sustainability and our communities. We offer unparalleled growth and development opportunities for our team members. We believe that technology is essential for driving human progress.",N/A
adidas,10000+ Employees,"Herzogenaurach, Germany",Consumer Products Manufacturing,4.0,4.1,4.0,3.8,3.2,3.5,3.4,"See All 3,487 Reviews",N/A,N/A
Chick-fil-A,5001 to 10000 Employees,"Atlanta, GA",Fast-Food & Quick-Service Restaurants,4.0,4.0,4.1,3.7,3.6,3.3,3.7,"See All 8,554 Reviews","Atlanta-based Chick-fil-A, Inc. is a family owned and privately held restaurant company founded in 1967 by S. Truett Cathy. Devoted to serving the local communities in which its franchised restaurants operate, and known for its original chicken sandwich, Chick-fil-A serves freshly prepared food in more than 2,500 restaurants in 47 states, Washington, D.C., and Canada.

A leader in customer service satisfaction, Chick-fil-A was named top fast food restaurant in Newsweek’s 2019 America’s Best Customer Service report and received several honors in QSR’s 2019 Reader’s Choice Awards, including “The Most Respected Quick-Service Brand” and “Best Brand for Overall Experience”. Additionally, Glassdoor named Chick-fil-A one of the top 100 best places to work in 2020.

More information on Chick-fil-A is available at www.chick-fil-a.com.",N/A
Fannie Mae,5001 to 10000 Employees,"Washington, DC",Investment Banking & Asset Management,4.0,4.1,3.8,4.1,3.4,4.2,3.4,"See All 1,605 Reviews","We are Future Makers at Fannie Mae, and our mission is to deliver stability and affordability to America’s housing market. We help make the 30-year, fixed-rate mortgage possible, and we’re passionate about increasing access to affordable housing, advancing technology to build a better mortgage process, and creating green finance products to drive environmental sustainability.

Are you a Future Maker looking to join a diverse, collaborative team? We welcome your interest in helping us tackle tomorrow’s challenges today.

We continue to hire for all open roles, with interviewing and onboarding conducted virtually until further notice.

Fannie Mae is an Equal Opportunity Employer.",N/A
Los Angeles USD,10000+ Employees,"Los Angeles, CA",Colleges & Universities,4.0,4.3,3.7,3.8,3.5,3.9,3.9,"See All 1,053 Reviews","We are LAUSD. We are at the forefront of innovation in public schools, with the serious work of tailoring the learning environment to better serve our community. Here, you will have the opportunity to exercise your potential in the business of education. We are technical professionals, skilled workers, support staff, executives, and community champions. We do our jobs with a sense of integrity, accountability, and pride in shaping the future. Our contributions here impact our number one customers - the 600,000 plus K-12 students of LAUSD. With over 1,000 job titles to choose from, build your rewarding career here by joining nearly 30,000 employees, and achieve new levels of success in your career!",N/A
Freddie Mac,5001 to 10000 Employees,"McLean, VA",Lending,4.0,4.2,4.0,4.1,3.6,4.1,3.7,"See All 1,211 Reviews",N/A,N/A
Johns Hopkins Medicine,5001 to 10000 Employees,"Baltimore, MD",Health Care Services & Hospitals,4.0,3.9,3.8,3.5,3.3,3.5,3.8,See All 791 Reviews,"Consisting of Johns Hopkins University School of Medicine and the Johns Hopkins Health System, Johns Hopkins Medicine oversees five area hospitals (with a combined total of more than 1,890 beds), in addition to the academic offerings of the medical school and and a nursing program. It also operates a pediatric facility in Florida. Other facilities and programs include community clinics, a home health care provider, and its own managed care plan. Johns Hopkins Medicine was created in the mid-1990s to unify the school of medicine and health system under one enterprise.",N/A
Avanade,10000+ Employees,"Seattle, WA",IT Services,4.0,4.4,4.1,3.7,3.6,3.6,3.9,"See All 2,465 Reviews","People who thrive at Avanade are motivated, interested in learning and want to be the best at what they do. If that sounds like you, you sound like us. We believe in making a genuine human impact in everything we do, through the power of our people and cutting-edge Microsoft technology.
Bring an open mind and we’ll show you a diverse community, proud of its culture that welcomes every individual. At Avanade, you'll find access to incredible clients, unparalleled training and an exciting career path, whether you're just starting out or you have decades of experience under your belt.

We have over 30,000 people working in more than 34 countries worldwide. Our people have helped thousands of clients transform their businesses, uncover ways technology can improve the way we work and live, and change the world for the better.

Avanade was founded in 2000 by Accenture LLP and Microsoft Corporation, and is majority owned by Accenture. You can find out more at www.avanade.com/careers","Mission: Avanade is the leading provider of innovative digital and cloud services, business solutions and design-led experiences for its clients, delivered through the power of people and the Microsoft ecosystem.

Our values guide how we work and ultimately shape the experience for our clients:

• We change things for the better.
• We believe everyone counts.
• We innovate with passion and purpose.
• We deliver with excellence.
• We act with integrity and respect.

Learn more at www.avanade.com/careers"
GlaxoSmithKline,10000+ Employees,"Brentford, United Kingdom",Biotech & Pharmaceuticals,4.0,4.1,4.0,3.8,3.4,3.9,3.5,"See All 7,030 Reviews","A science-led global healthcare company with a special purpose: to help people do more, feel better, live longer.

We have 3 global businesses that research, develop and manufacture innovative pharmaceutical medicines, vaccines, and consumer healthcare products.

We aim to bring differentiated, high-quality and needed healthcare products to as many people as possible, with our 3 global businesses, scientific and technical know-how and talented people.","Mission: At GSK we are on a mission to help people do more, feel better, live longer. We know that healthy communities depend on healthy people, and healthy communities are the backbone of strong, sustainable societies. As a business we have responsibilities to society, and society has expectations of us. Our goal is to meet those responsibilities and expectations – and, where possible, exceed them."
