NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
Home Instead,5001 to 10000 Employees,"Omaha, NE",Health Care Services & Hospitals,3.7,4.0,3.7,3.6,3.6,2.9,3.3,"See All 1,818 Reviews","The Home Instead Senior Care® network is the world's leading provider of personalized in-home care services. We have over 1,100 independently owned and operated franchise offices worldwide that employ compassionate CAREGiversSM who share our dedication to enhancing the lives of aging adults and their families. Services span the care continuum, from companionship and personal care to specialized Alzheimer's care and hospice support.

Caring for others is part of our DNA, and that includes caring for your career. The Home Instead Senior Care network provides best-in-class training, education, and opportunities for career advancement. It also offers you the opportunity to be part of a supportive family-like culture where you're encouraged to talk with your local office for support, share stories, and seek guidance. Learn more at www.apassionforcaregiving.com.",N/A
Hot Topic,5001 to 10000 Employees,"City of Industry, CA","Department, Clothing, & Shoe Stores",3.7,4.6,4.1,3.4,3.5,2.9,3.3,"See All 1,232 Reviews",N/A,N/A
"Digitas
Part of Publicis Groupe",5001 to 10000 Employees,"Boston, MA",Advertising & Marketing,3.7,4.1,3.8,3.5,3.2,3.4,3.3,"See All 1,327 Reviews","Digitas is The Connected Marketing Agency, committed to helping brands better connect with people through Truth. Connection. Wonder. We have 3,300 employees across 12 countries and 24 offices, with an extended network via Publicis Media of over 23,500 employees present in more than 100 countries worldwide.","Mission: With diverse expertise in data, strategy, creative, media, and tech, we work across capabilities and continents to make better connections and achieve ambitious outcomes through ideas that excite, provoke and inspire. Curious and fully transparent, we are always examining real human behavior to create authentic connections—between brands and consumers, clients and partners, and ideas and outcomes. To connect with Digitas or learn more, visit www.digitas.com"
National Instruments,5001 to 10000 Employees,"Austin, TX",Electrical & Electronic Manufacturing,3.7,4.0,4.1,3.9,3.3,3.1,3.4,"See All 1,764 Reviews","Since 1976, NI (www.ni.com) has made it possible for engineers and scientists to solve the world’s greatest engineering challenges with powerful, flexible technology solutions that accelerate productivity and drive rapid innovation. Customers from a wide variety of industries—from healthcare to automotive and from consumer electronics to particle physics—use NI’s integrated hardware and software platform to improve the world we live in.

NI has a long track record of growth thanks to its highly respected management team, a well-diversified business landscape of more than 35,000 unique customers worldwide, and a wide variety of products to offer most major industries. Great management and historical growth has made NI a highly stable workplace offering many attractive characteristics and benefits.",N/A
T. Rowe Price,5001 to 10000 Employees,"Baltimore, MD",Investment Banking & Asset Management,3.7,3.8,3.8,3.3,3.3,3.9,3.5,"See All 1,122 Reviews","A career at T. Rowe Price says you want to contribute and make a difference at a leading global investment management firm where our success results from the success we create for our clients. We are a growing organization of more than 7,200 associates with diverse backgrounds and experiences. Our collaborative culture enables associates to thrive in an environment where talent meets opportunity. Connect with us and explore the variety of career opportunities within our firm!",N/A
Sabre,5001 to 10000 Employees,"Southlake, TX",Enterprise Software & Network Solutions,3.7,4.2,3.6,3.8,3.3,3.8,3.4,"See All 1,852 Reviews","Drive solutions, software and innovations. Whatever you do at Sabre – from IT to consulting to engineering – your fresh perspective and innovative thinking aligned with new and cutting edge methodologies can drive creativity and results. Join Sabre and join a team driven by values and strategic tenets.

Headquartered in Southlake, TX, USA, we have approximately 10,000 employees in 60 countries. As a global company, we have won numerous awards for being a top employer and corporate citizen, and offer many opportunities for career growth and personal development.

Apply online at: sabre.com/careers.","Mission: As an innovative technology company that leads the travel industry by helping our customers (and employees) succeed, we’re looking for forward-thinking, creative people who take ownership of results and ""make things happen"". We achieve success by building extraordinary teams with exceptional people – that means finding the best and brightest to join Sabre."
Intrado,5001 to 10000 Employees,"Omaha, NE",Enterprise Software & Network Solutions,3.6,4.0,3.6,3.7,3.4,3.4,3.5,"See All 2,269 Reviews","Connecting people with each other and the right information is mission-critical. Intrado, formerly West, develops innovative cloud-based technology to make it easier, more effective and more efficient to make the right connections. Our solutions put people in sync with each other and the right information, so they gain the insight needed to reach better decisions on the issues that matter most. And we do it with a laser focus on reliability.",N/A
Hollister Co.,5001 to 10000 Employees,"New Albany, OH",Consumer Products Manufacturing,3.6,4.0,3.6,3.8,3.4,3.1,3.2,"See All 4,975 Reviews","Hollister is the fantasy of Southern California by Abercrombie & Fitch. It’s all about hot lifeguards and beautiful beaches. Young and fun, with a sense of humor, Hollister never takes itself too seriously. Hollister’s laidback lifestyle and All-American image is timeless and effortlessly cool. Hollister brings southern California to the world.",N/A
"PSAV
Now known as Encore Global",5001 to 10000 Employees,"Schiller Park, IL",Advertising & Marketing,3.6,4.1,3.4,2.8,3.3,3.2,3.7,"See All 1,496 Reviews","PSAV is a global leader in event experiences. We provide creative, production, advanced technology and staging to help meeting planners deliver more dynamic and impactful experiences at their events. Our team consists of more than 9,000 professionals across 1,500 on-site venue locations and 49 branch offices within the United States, Canada, Mexico, Europe, the Caribbean, and the United Arab Emirates. We support over 1.5 million meetings annually and, on average, are hired by more than 1,100 meeting planners and event organizers each day. PSAV is the trusted partner and exclusive on-site provider of choice at leading venues including Marriott, Hilton, Hyatt, Four Season, Ritz-Carlton, Sheraton, Westin, and Fenway Park. The company is headquartered in Schiller Park, IL near O’Hare airport.",N/A
ICF,5001 to 10000 Employees,"Fairfax, VA",Consulting,3.6,3.9,3.7,3.7,3.4,3.2,3.4,"See All 1,407 Reviews","ICF (NASDAQ:ICFI) is a global consulting and technology services provider with more than 7,000 professionals focused on making big things possible for our clients. We are business analysts, policy specialists, technologists, researchers, digital strategists, social scientists and creatives. Since 1969, government and commercial clients have worked with ICF to overcome their toughest challenges on issues that matter profoundly to their success.","Mission: At ICF, our mission and vision define who we are and how we work with each other, with our clients, and in our communities. These enduring principles lead to outstanding solutions for our clients and lifelong careers for our employees.

Our mission: Maximize beneficial impact for people, business, and governments in areas that matter.

Our vision: Ensure that our people, clients, and shareholders define and achieve success in a rapidly changing world without boundaries."
Nuance,5001 to 10000 Employees,"Burlington, MA",Computer Hardware & Software,3.6,4.1,3.6,3.6,3.3,3.5,3.2,"See All 2,352 Reviews","Nuance Communications, Inc. (NASDAQ: NUAN) is the pioneer and leader in conversational AI innovations that bring intelligence to everyday work and life. The company delivers solutions that understand, analyze and respond to human language to increase productivity and amplify human intelligence. With decades of domain and artificial intelligence expertise, Nuance works with thousands of organizations – in global industries that include healthcare, telecommunications, financial services, and retail – to create stronger relationships and better experiences for their customers and workforce. For more information, please visit www.nuance.com.",N/A
Stitch Fix,5001 to 10000 Employees,"San Francisco, CA",Other Retail Stores,3.6,3.8,3.6,3.9,3.3,3.3,2.9,"See All 1,067 Reviews","Stitch Fix is the personal style service for men and women that evolves with your tastes, needs and lifestyle.",N/A
"WellCare
Part of Centene",5001 to 10000 Employees,"Tampa, FL",Insurance Carriers,3.5,3.9,3.7,3.6,3.2,3.7,3.4,"See All 1,079 Reviews","Headquartered in Tampa, Fla., WellCare Health Plans, Inc. (NYSE: WCG) focuses primarily on providing government-sponsored managed care services to families, children, seniors and individuals with complex medical needs primarily through Medicaid, Medicare Advantage and Medicare Prescription Drug Plans, as well as individuals in the Health Insurance Marketplace. WellCare serves approximately 5.5 million members nationwide as of September 30, 2018. WellCare is a Fortune 500 company that employs nearly 12,000 associates across the country and was ranked a ''World's Most Admired Company'' in 2018 by Fortune magazine.

For more information about WellCare, please visit the company's website at www.wellcare.com.

EOE: Comprehensive Health Management, Inc. is an equal opportunity employer, M/F/D/V/SO.",N/A
"Georgia-Pacific
Part of Koch Industries",5001 to 10000 Employees,"Atlanta, GA",Consumer Products Manufacturing,3.5,3.5,3.3,3.2,2.9,3.6,3.4,"See All 1,714 Reviews","What's on Georgia-Pacific's mind? A whole lotta different products, that's what.

Georgia-Pacific (GP) is the world's largest tissue products producer and the force behind such household items as Brawny paper towels and Quilted Northern bath tissues.

Not one to be pigeonholed, the company makes a wide variety of other products including cardboard packaging, plywood and lumber, related chemicals, fertilizers, recycled paper fibers, Dixie-brand paper cups, touchless towel dispensers, and office paper.

A subsidiary of diversified group Koch Industries, GP has more than 300 manufacturing facilities in the Americas and Europe.",N/A
Birlasoft,5001 to 10000 Employees,"Pune, India",Enterprise Software & Network Solutions,3.5,3.3,3.4,3.5,3.1,3.0,3.3,"See All 1,373 Reviews","Part of 159-year old multi-billion dollar CK Birla Group, enables clients in Manufacturing, Media & Entertainment, Banking & Financial Services, Insurance & Healthcare industry, to become competitive in their business by providing value-based information technology services, in onshore, offshore and near-shore models. Birlasoft’s portfolio of services includes Enterprise Application Services, Custom Application Services and Specialized services like Testing, Analytics and Mobility. Birlasoft’s robust delivery processes embrace digitized project management methodologies, embedded within proven practices of Six Sigma, SEI CMMI Level 5 and a secure services framework. Birlasoft has presence across US, UK, Europe, APAC including India.
For more information, please visit: www.birlasoft.com",N/A
Birlasoft,5001 to 10000 Employees,"Pune, India",Enterprise Software & Network Solutions,3.5,3.3,3.4,3.5,3.1,3.0,3.3,"See All 1,373 Reviews","Part of 159-year old multi-billion dollar CK Birla Group, enables clients in Manufacturing, Media & Entertainment, Banking & Financial Services, Insurance & Healthcare industry, to become competitive in their business by providing value-based information technology services, in onshore, offshore and near-shore models. Birlasoft’s portfolio of services includes Enterprise Application Services, Custom Application Services and Specialized services like Testing, Analytics and Mobility. Birlasoft’s robust delivery processes embrace digitized project management methodologies, embedded within proven practices of Six Sigma, SEI CMMI Level 5 and a secure services framework. Birlasoft has presence across US, UK, Europe, APAC including India.
For more information, please visit: www.birlasoft.com",N/A
Groupon,5001 to 10000 Employees,"Chicago, IL",Internet,3.5,4.1,3.7,4.0,3.0,3.5,3.3,"See All 3,310 Reviews","At Groupon (NASDAQ: GRPN), we're on a mission to become the daily habit in local commerce. We're connecting people to a vibrant, global marketplace for local services and experiences. In the process, we’re impacting the lives of millions of customers and merchants around the world. Even with thousands of employees spread across multiple continents, we maintain a culture that inspires innovation, rewards risk-taking, and celebrates success.

We're excited to have you along for the ride. Explore opportunities with #TeamGroupon today— you might just land your dream job. ✨",N/A
"Experis
Part of ManpowerGroup",5001 to 10000 Employees,"Milwaukee, WI",Staffing & Outsourcing,3.5,3.6,3.4,3.5,3.2,3.1,3.2,"See All 1,683 Reviews","Experis is the global leader in professional resourcing and project-based workforce solutions. We accelerate organizations' growth by intensely attracting, assessing, and placing specialized expertise in IT, Finance, Engineering, and Healthcare to precisely deliver in-demand talent for mission-critical positions, enhancing the competitiveness of the organizations and people we serve.",N/A
Epsilon,5001 to 10000 Employees,"Irving, TX",Advertising & Marketing,3.5,3.8,3.5,3.8,3.0,3.2,3.2,"See All 1,508 Reviews","The leader in outcome-based marketing, Epsilon has more than 50 years of experience providing the world’s top brands, agencies and publishers with award-winning data and technology. We enable marketing that’s built on proof, not promises™, across a suite of modular products spanning CRM, digital media, loyalty and email. Epsilon is positioned at the core of Publicis Groupe’s operations around the world.",N/A
Allscripts,5001 to 10000 Employees,"Chicago, IL",Computer Hardware & Software,3.5,3.6,3.4,3.7,2.8,3.6,3.1,"See All 1,876 Reviews","What makes us different from the rest?

• We connect people, places and information across all care settings through our Open, Connected Community of Health™

•Our full suite of population health solutions build on the power of our comprehensive suite of Clinical and Revenue Cycle core products

•We deliver the portfolio flexibility to work with all major EHR applications in the market today

•We inspire smarter care

That’s the Power of Allscripts.",N/A
Kelly,5001 to 10000 Employees,"Troy, MI",Staffing & Outsourcing,3.5,4.0,3.4,3.5,3.2,3.2,3.4,"See All 5,682 Reviews","At Kelly, we connect great people with great companies.

We’re a leading advocate for nontraditional, independent workstyles, and we believe in the flexibility and tremendous growth opportunities they allow. That’s because the fear of getting “stuck” in a job is real. The reality of traditional work arrangements no longer fit the needs—or wants—of the evolving workforce, which is increasingly looking for ways to fit work into life.

We’re always thinking about what’s next and advising job seekers on new ways of working to reach their full potential. Our employment opportunities span a wide variety of industries, companies, and locations around the world. Whether you’re looking for a temporary or contract position that fits your lifestyle, a project that leads to longer-term employment, or the full-time job of your dreams, Kelly can help you find what’s next for your career.",N/A
Banner Health,5001 to 10000 Employees,"Phoenix, AZ",Health Care Services & Hospitals,3.5,3.7,3.3,3.4,3.0,3.3,3.5,"See All 1,983 Reviews","Banner Health is a comprehensive, award-winning, nonprofit health system with facilities in seven western states. Throughout our network of hospitals, primary care health centers, research centers, labs, physician practices, and much more, our skilled and compassionate professionals use the latest technology to change the way care is provided. The many locations, career opportunities and benefits offered at Banner Health help to make the Banner Journey unique and fulfilling for every employee.",N/A
Pacific Sunwear,5001 to 10000 Employees,"Anaheim, CA","Department, Clothing, & Shoe Stores",3.5,3.8,3.6,3.3,3.1,2.9,3.0,"See All 1,567 Reviews",N/A,N/A
"HomeGoods
Part of The TJX Companies, Inc.",5001 to 10000 Employees,"Framingham, MA",Home Furniture & Housewares Stores,3.5,4.0,3.5,3.4,3.3,2.9,3.2,"See All 1,476 Reviews","HomeGoods is an off-price retailer. Unlike traditional retailers, we generally don't do promotions, sales, coupons or other gimmicks — we offer brand name and home fashion assortments that are 20%-60% less than department and specialty store regular prices on comparable merchandise, every single day!

We're also not an outlet store. An outlet store typically sells merchandise from a single manufacturer. We're different — we offer you brands from thousands of vendors around the world!",N/A
"Banana Republic
Part of Gap Inc.",5001 to 10000 Employees,"San Francisco, CA","Department, Clothing, & Shoe Stores",3.5,3.7,3.6,3.4,3.2,3.0,3.0,"See All 3,701 Reviews","As a global specialty retailer, Banana Republic is focused on delivering versatile, contemporary classics. Our customers seek to make the most of every moment. How we do it is just as important as what we do. We value people who are confident, optimistic and curious, because we believe in unleashing creativity and greatness every day.",N/A
"Hitachi Consulting
Now known as Hitachi Vantara",5001 to 10000 Employees,"Dallas, TX",Consulting,3.5,3.6,3.6,3.8,3.0,3.2,3.2,"See All 1,173 Reviews","Hitachi Consulting is the global management consulting and IT services business of Hitachi Ltd., a global technology leader and a catalyst of sustainable societal change. In that same spirit – and building on its technology heritage – Hitachi Consulting is a catalyst for positive business change, propelling companies ahead by enabling superior operational performance. Working within their existing processes and focusing on targeted functional challenges, we help our clients respond to dynamic global change with insight and agility. Our unique approach delivers measurable, sustainable business results and a better consulting experience.",N/A
"Dunkin' Donuts
Part of Dunkin' Brands",5001 to 10000 Employees,"Canton, MA",Fast-Food & Quick-Service Restaurants,3.4,3.7,3.0,3.1,2.9,2.5,2.9,"See All 4,582 Reviews","Dunkin’ Donuts is the world's leading baked goods and coffee chain, serving more than 3 million customers each and every day. There are more than 11,300 franchised Dunkin’ Donuts restaurants worldwide – that's over 8,500 restaurants in 41 states across the U.S.A. and over 3,200 international restaurants across 36 countries!

Each Dunkin' Donuts restaurant is independently owned and operated by a franchisee - an independent business owner solely responsible for running their day to day operations and making their own business decisions, including decisions about employment matters. Franchisees set their own wages and benefit programs, which can vary among franchisees. Opportunities will vary at each franchised restaurant. If you apply, any information you submit would be provided solely to the franchisee. If hired, the franchisee would be your only employer.","Mission: Dunkin' Donuts franchisees are always looking for hardworking, friendly, team-oriented people who thrive in the fast, fun-paced world of Dunkin' Donuts. For more information, visit www.dunkindonuts.com/careers or inquire at a franchise near you!

Based in Canton, MA, Dunkin' Donuts is part of the Dunkin' Brands Group, Inc. (Nasdaq: DNKN). For the corporate website, please visit www.dunkinbrands.com"
Aerotek,5001 to 10000 Employees,"Hanover, MD",Staffing & Outsourcing,3.4,3.5,3.5,2.6,3.2,3.2,3.5,"See All 5,453 Reviews","Our people are everything. For more than 30 years, Aerotek has distinguished itself as a leader in recruiting and staffing services by having a deep understanding of the intersection of talent and business. As a strategic partner to more than 17,000 clients and 300,000 contract employees every year, Aerotek’s people-focused approach yields competitive advantage for its clients and rewarding careers for its contract employees. Headquartered in Hanover, Md., Aerotek operates a network of over 230 non-franchised offices with more than 6,000 internal employees dedicated to serving our customers. To learn more, visit Aerotek.com.",N/A
Denny's,5001 to 10000 Employees,"Spartanburg, SC",Casual Restaurants,3.4,3.7,3.1,3.1,2.9,2.7,3.1,"See All 1,668 Reviews","Denny's is America's diner. This is where Americans have come for over 60 years now to sit back, relax, and enjoy delicious, hearty meals 24/7, every day of the year. From breakfast anytime to satisfying lunches and dinners, if you're in the mood for it, chances are we're serving it. Denny's is always open, always welcoming and always serving up hearty diner food along with a mug of fresh hot coffee. So come on in anytime, park yourself in a comfortable booth, take a seat at the counter, whatever you want, because it won't take you long to understand why we're truly America's diner.",N/A
The Salvation Army,5001 to 10000 Employees,"London, United Kingdom",Religious Organizations,3.4,3.6,3.4,3.4,2.9,2.9,2.9,"See All 2,350 Reviews","Battling to provide social services, The Salvation Army is more than 4 million strong -- including some 3.4 million registered volunteers. Its Christian faith-based programs assist alcoholics, drug addicts, the homeless, the elderly, prison inmates, people in crisis, and the unemployed through offerings such as community centers, housing facilities, and rehabilitation centers. The organization also provides disaster-relief services and operates some 1,400 thrift stores. Overall, it serves about 30 million people a year and provides in excess of 64 million meals. The US organization is a unit of the London-based Salvation Army, which oversees activities in more than 100 countries. US operations began in 1880.",N/A
Cost Plus,5001 to 10000 Employees,"Oakland, CA","Department, Clothing, & Shoe Stores",3.4,4.0,3.4,3.5,3.0,2.7,2.7,"See All 1,245 Reviews","Cost Plus adorns dining rooms and picnics with wicker, wine, and cheese. The retailer's 260 Cost Plus World Market, Cost Plus Imports, and World Market stores sell furniture, rugs, baskets, ceramics, and other home decor, as well as exotic food and beverages. Designed to resemble upscale world markets, Cost Plus' stores are often located near major malls in about 30 states. The company targets women ages 25 to 55. Much of what it sells is imported from more than 50 countries; many of its 10,000-plus items are proprietary and are sold under its World Market private label. The retailer, which had aimed to double its store count, has suffered from declining sales and has put its expansion plans on hold.",N/A
Journeys,5001 to 10000 Employees,"Nashville, TN","Department, Clothing, & Shoe Stores",3.3,3.9,3.6,3.1,3.1,2.6,3.2,"See All 1,712 Reviews","Journeys is a leader in the teen specialty retail scene, with more than 1,300 stores in all 50 states, Puerto Rico and Canada. Journeys uses fashion savvy and merchandising science to keep in step with the fast-paced footwear and accessories market for 13 to 22-year-old guys and girls.

Journeys offers a wide variety of trendy, relevant brands that cater to teens that seek the hottest, new styles. However, the Journeys store is more than a retail environment -- it’s an extension of the teen lifestyle. From the TVs playing exclusive content and the latest music videos, to the visual merchandising strategy and promotions, to the employees whose image and style reflect the customers’ lifestyle and attitude. Journeys is, in every way, an attitude you can wear!","Mission: Journeys Group is the leading specialty retailer featuring branded fashion footwear and accessories with 1,340 stores in seven countries serving everyone from toddler to adult. Journeys Group operates seven banners in North America and Europe including Journeys, Journeys Kidz, Shi by Journeys, Underground by Journeys, Schuh, Schuh Kids and Little Burgundy."
francesca's,5001 to 10000 Employees,"Houston, TX","Department, Clothing, & Shoe Stores",3.3,3.5,3.2,3.2,2.8,2.6,3.1,"See All 1,676 Reviews","francesca’s® is a specialty retailer offering the latest in women’s apparel, jewelry, shoes, accessories, and gift items. Since opening its doors in Houston, Texas in 1999, francesca’s® has expanded to over 740 boutiques and outlets across the United States. Guests can also shop the unique assortment of items at francescas.com.

We provide a diverse culture that rewards the efforts of fun and talented individuals who are dedicated to delivering a rich experience to our guests. We offer a creative and friendly environment with plenty of opportunity for advancement. francesca's® understands that it is our team members that contribute to our growth and we invite you to help us continue in our success.","Mission: Surprise and delight every guest, every time.

Our Vision
• francesca’s® is an inviting boutique serving the guest looking for personalized service, with unique and stylish merchandise at a great value.

Our Values
• Put People First
• Win Together (and Learn Together)
• Do What You Say
• Be Outstanding
• Love What You Do"
"Little Caesar's
Hiring Surge",5001 to 10000 Employees,"Detroit, MI",Fast-Food & Quick-Service Restaurants,3.3,3.6,3.0,3.1,2.9,2.4,2.9,"See All 2,473 Reviews","Headquartered in Detroit, Michigan, Little Caesars® is the largest carryout-only pizza chain in the United States*. Founded in 1959 as a single, family-owned restaurant, Little Caesars has become the third largest pizza chain in the world** and today has stores in all 50 U.S. states, as well as 20 countries and territories worldwide.
An exceptionally high growth company with more than 57 years of experience in the nearly $135 billion worldwide pizza industry, Little Caesars is continually looking for franchisee candidates to join our team in markets around the world. In addition to providing the opportunity for entrepreneurial independence in a franchise system, Little Caesars offers strong brand awareness with one of the most recognized and appealing characters in the country, Little Caesar.

*Largest carry-out only pizza chain in the US – based on net number of stores in 2016

**Third largest pizza chain in the world – based on net number of stores in 2016",N/A
Aaron's,5001 to 10000 Employees,"Atlanta, GA",Home Furniture & Housewares Stores,3.2,3.5,3.0,2.4,2.8,3.2,3.2,"See All 1,433 Reviews","Aaron’s, Inc. (NYSE: AAN) is a specialty retailer serving consumers through the sale and lease ownership of furniture, consumer electronics, computers, home appliances, and accessories in over 2,100 Company-operated and franchised stores in the United States and Canada. The Company was founded in 1955, is headquartered in Atlanta and has been publicly traded since 1982. Aaron’s is the industry leader in serving the moderate-income consumer and offering affordable payment plans, quality merchandise and superior service.","Mission: We will grow Aaron’s into the premier, market dominant company in our industry, recognized by our customers and peers, as the standard bearer of integrity, honesty and fairness by…

Establishing superior operating standards.
Executing in detail our proven systems, promise and program.
Ensuring we meet our responsibilities to our shareholders, customers and associates.
Exploring new opportunities.
Embracing each community by giving back to its citizens."
Charlotte Russe,5001 to 10000 Employees,"San Francisco, CA","Department, Clothing, & Shoe Stores",3.2,2.9,3.2,3.3,3.0,2.6,2.9,"See All 1,457 Reviews","Named after the delicious French dessert, Charlotte Russe began its sweet journey in 1975 with the first store opening in Carlsbad, California. Putting a spotlight on women in their teens and early twenties, our store offered access to major fashion trends at value-oriented prices. And over a few exciting decades, the mall-based chain went from 35 stores in Southern California to 500+ stores across the United States and Puerto Rico.

Us Today:
True to our California roots, Charlotte Russe is headquartered in San Francisco with operational offices down the coast in San Diego. Check us out online or pop into one of our retail locations to see where all the fabulosity happens.

Live. Work. Laugh. In style.
We love what we do at Charlotte Russe, and it shows in our employees—amazing, dedicated people with an eye for style. We work together seamlessly—like a great outfit—but we're always on the lookout for superstar additions. If you love fashion, then come join us!",N/A
"Mattress Firm
Hiring Surge",5001 to 10000 Employees,"Houston, TX",Other Retail Stores,3.1,3.6,3.1,2.2,2.8,3.1,3.1,"See All 2,907 Reviews","Since 1986, Mattress Firm has made it easy to get a great night’s sleep by providing our customers an expertly curated collection of quality mattresses from the best brands. Today, with more than 2,400 neighborhood stores, we strive to become America’s most trusted authority on sleep by placing our customer at the center of everything we do. Our experts help more than three million people a year find the right solution for their sleep needs.

Committed to serving our communities, the Mattress Firm Foster Kids program, in partnership with the Ticket to Dream Foundation, hosts three collection drives a year in communities nationwide to help foster children get better sleep so they can shape a better future.",N/A
Epic,5001 to 10000 Employees,"Verona, WI",Computer Hardware & Software,3.1,2.9,2.9,2.4,2.4,4.0,3.3,"See All 3,152 Reviews","Ready for a challenge? We hire smart and motivated people from all backgrounds to code, test, and implement healthcare software that hundreds of millions of patients and doctors rely on to improve care and ultimately save lives around the globe. No healthcare experience is necessary; we'll train you to be an expert in health IT and we'll provide you with personal development classes to grow as a professional. Our expectations for you are high, but in healthcare so are the stakes. Join us in Madison, Wisconsin, a permanent fixture on best places to live lists. Our mission is to help the world get well, help the world stay well, and help future generations be healthier.",N/A
MarketSource,5001 to 10000 Employees,"Alpharetta, GA",Consulting,3.0,3.5,2.8,3.2,2.7,2.5,2.6,"See All 2,079 Reviews","MarketSource designs and delivers innovative and proven sales and marketing solutions to more than 200 companies worldwide. For more than 35 years, we have been trusted by both mid-sized and large firms to accelerate their revenue growth and control costs. Our one-of-a-kind, relationship-based approach is why our clients continue to rely on us to help drive sales to new heights. MarketSource experts can hire, train and deploy both Inside and Field sales and marketing teams in just weeks, resulting in maximized coverage, elevated brand representation, improved customer experience and increased sales. Our comprehensive approach to understanding our clients’ businesses, combined with our proprietary tools and methodologies and our practiced and proven execution, have helped our clients identify and achieve their objectives while leveraging every dollar to improve return on investment.",N/A
HCR ManorCare,5001 to 10000 Employees,"Toledo, OH",Health Care Services & Hospitals,3.0,3.3,2.8,2.8,2.7,2.8,3.1,"See All 1,646 Reviews","HCR ManorCare, Inc. is a leading provider of short-term post-acute and long-term care. We have a nationwide network of more than 500 skilled nursing and rehabilitation centers, assisted living facilities, outpatient rehabilitation clinics, and hospice and home health care agencies, the majority of which are under the names Heartland, ManorCare Health Services and Arden Courts.",N/A
"Transamerica
Part of Aegon",5001 to 10000 Employees,"Baltimore, MD",Insurance Carriers,3.0,3.4,3.1,3.4,2.7,3.2,2.9,"See All 1,379 Reviews","Transamerica&reg; is changing the way people think about their financial and overall well-being. Yes, we help people achieve a lifetime of financial security by serving millions of customers across the United States with insurance; pension and retirement plans; investments; and asset management services. But today, it’s about so much more than that.

As we all live longer, the connection between our wealth and health is growing. Transamerica is inspiring people to see their spending, earning, and saving in a whole new way. Considering all that can affect personal finances, we want to help people develop healthy physical and financial habits, so they can add more years to their lives and more life to their years.",N/A
Westinghouse,5001 to 10000 Employees,"Cranberry Township, PA",Energy,2.9,3.3,2.8,3.0,2.2,3.3,2.6,"See All 1,097 Reviews","Westinghouse Electric Company is the world's leading supplier of safe and innovative nuclear technology.

We provide our utility customers around the world with the most reliable, dependable nuclear power plants, nuclear fuel, plant automation and operating plant products and services. We are driven by our powerful history and experience, ground-breaking ideas and our focus on safety and sustainability.

At Westinghouse, we are focused on nuclear energy technology. Our goal is simple - to provide solutions to our customers to keep their plants safe, reliable and efficient. Helping our customers support the needs of their customers is why we are committed to quality, safety and innovation at every turn.

Connect with us on social media:
Twitter: https://twitter.com/WECNuclear
Facebook: https://www.facebook.com/WestinghouseNuclear
YouTube: https://www.youtube.com/user/WestinghouseNuclear",N/A
"St. Jude Children's Research Hospital
Hiring Surge",5001 to 10000 Employees,"Memphis, TN",Health Care Services & Hospitals,4.7,4.0,4.6,4.4,4.3,4.6,4.3,See All 847 Reviews,"Founded in 1962, St. Jude Children’s Research Hospital is a pediatric research institution. Our mission is to advance cures, and means of prevention, for pediatric catastrophic diseases through research and treatment. Consistent with the vision of our founder Danny Thomas, no child is denied treatment based on race, religion or a family’s ability to pay. St. Jude is also the only National Cancer Institute-designated Comprehensive Cancer Center devoted solely to children.","Mission: The mission of St. Jude Children’s Research Hospital is to advance cures, and means of prevention, for pediatric catastrophic diseases through research and treatment. Consistent with the vision of our founder Danny Thomas, no child is denied treatment based on race, religion or a family's ability to pay."
NASA Jet Propulsion Laboratory,5001 to 10000 Employees,"Pasadena, CA",Federal Agencies,4.6,4.1,4.4,4.2,4.0,4.0,4.2,See All 942 Reviews,"New ideas are all around us, but only a few will change the world. That’s our focus at JPL. We ask the biggest questions, then search the universe for answers—literally. We build upon ideas that have guided generations, then share our discoveries to inspire generations to come. Your mission—your opportunity—is to seek out the answers that bring us one step closer. If you’re driven to discover, create, and inspire something that lasts a lifetime and beyond, you’re ready for JPL.",N/A
Everise,5001 to 10000 Employees,"Singapore, Singapore",Staffing & Outsourcing,4.6,4.6,4.6,4.5,4.4,4.4,4.6,"See All 3,941 Reviews","Everise is an award-winning global experience company, delivering over 500,000 daily experiences in 20 languages around the world.

Through the power of diversity, we celebrate all cultures for their uniqueness and strengths. With 13 centers around the world and a robust WORK AT HOME program, we believe great things happen when we work with people who think differently from us.","Mission: Our purpose at Everise is to Elevate Experiences, which we bring to life in our 3 core values:
* We Are People-First
* We Celebrate Diversity
* We Incubate Innovation

We believe in elevating the experience for our employees so they can create transformative experiences for our clients’ and their customers."
